# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 240         4.790       52.318      -3.30       Schiphol    
# FF        : Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) during the 10-minute period preceding the time of observation
# Q         : Globale straling (in J/cm2) per uurvak / Global radiation (in J/cm2) during the hourly division
# STN,YYYYMMDD,H,   FF,    Q
  240,20211014,   22,   50,    0
  240,20211014,   23,   40,    0
  240,20211014,   24,   60,    0
  240,20211015,    1,   70,    0
  240,20211015,    2,   80,    0
  240,20211015,    3,   90,    0
  240,20211015,    4,   90,    0
  240,20211015,    5,  100,    0
  240,20211015,    6,   60,    0
  240,20211015,    7,   30,    3
  240,20211015,    8,   20,   24
  240,20211015,    9,   50,   83
  240,20211015,   10,   50,  140
  240,20211015,   11,   50,  159
  240,20211015,   12,   50,  114
  240,20211015,   13,   50,  126
  240,20211015,   14,   60,  126
  240,20211015,   15,   30,   40
  240,20211015,   16,   20,   38
  240,20211015,   17,   20,    7
  240,20211015,   18,   20,    0
  240,20211015,   19,   10,    0
  240,20211015,   20,    0,    0
  240,20211015,   21,   10,    0
  240,20211015,   22,    0,    0
  240,20211015,   23,   10,    0
  240,20211015,   24,    0,    0
  240,20211016,    1,   10,    0
  240,20211016,    2,   30,    0
  240,20211016,    3,   10,    0
  240,20211016,    4,   10,    0
  240,20211016,    5,   10,    0
  240,20211016,    6,   20,    0
  240,20211016,    7,   20,    3
  240,20211016,    8,   20,   12
  240,20211016,    9,   20,   31
  240,20211016,   10,   40,   40
  240,20211016,   11,   50,   43
  240,20211016,   12,   50,  146
  240,20211016,   13,   50,  131
  240,20211016,   14,   60,  128
  240,20211016,   15,   60,   37
  240,20211016,   16,   50,   12
  240,20211016,   17,   50,    1
  240,20211016,   18,   30,    0
  240,20211016,   19,   40,    0
  240,20211016,   20,   50,    0
  240,20211016,   21,   30,    0
  240,20211016,   22,   50,    0
  240,20211016,   23,   40,    0
  240,20211016,   24,   40,    0
  240,20211017,    1,   30,    0
  240,20211017,    2,   50,    0
  240,20211017,    3,   50,    0
  240,20211017,    4,   40,    0
  240,20211017,    5,   40,    0
  240,20211017,    6,   30,    0
  240,20211017,    7,   30,    5
  240,20211017,    8,   40,   16
  240,20211017,    9,   50,   46
  240,20211017,   10,   60,   78
  240,20211017,   11,   60,   78
  240,20211017,   12,   50,   49
  240,20211017,   13,   70,   85
  240,20211017,   14,   50,   59
  240,20211017,   15,   50,   38
  240,20211017,   16,   50,   13
  240,20211017,   17,   40,    2
  240,20211017,   18,   30,    0
  240,20211017,   19,   40,    0
  240,20211017,   20,   40,    0
  240,20211017,   21,   40,    0
  240,20211017,   22,   40,    0
  240,20211017,   23,   40,    0
  240,20211017,   24,   30,    0
  240,20211018,    1,   30,    0
  240,20211018,    2,   40,    0
  240,20211018,    3,   40,    0
  240,20211018,    4,   30,    0
  240,20211018,    5,   40,    0
  240,20211018,    6,   40,    0
  240,20211018,    7,   40,    7
  240,20211018,    8,   40,   34
  240,20211018,    9,   60,   68
  240,20211018,   10,   50,   75
  240,20211018,   11,   50,   93
  240,20211018,   12,   60,   83
  240,20211018,   13,   50,   85
  240,20211018,   14,   50,   82
  240,20211018,   15,   50,   38
  240,20211018,   16,   40,   26
  240,20211018,   17,   30,    3
  240,20211018,   18,   40,    0
  240,20211018,   19,   50,    0
  240,20211018,   20,   50,    0
  240,20211018,   21,   40,    0
  240,20211018,   22,   40,    0
  240,20211018,   23,   40,    0
  240,20211018,   24,   30,    0
  240,20211019,    1,   30,    0
  240,20211019,    2,   50,    0
  240,20211019,    3,   50,    0
  240,20211019,    4,   50,    0
  240,20211019,    5,   40,    0
  240,20211019,    6,   40,    0
  240,20211019,    7,   40,    1
  240,20211019,    8,   50,    7
  240,20211019,    9,   60,   16
  240,20211019,   10,   70,   20
  240,20211019,   11,   70,   29
  240,20211019,   12,   90,   27
  240,20211019,   13,  110,   55
  240,20211019,   14,  100,   99
  240,20211019,   15,   90,   76
  240,20211019,   16,   80,   30
  240,20211019,   17,   50,    3
  240,20211019,   18,   70,    0
  240,20211019,   19,   60,    0
  240,20211019,   20,   70,    0
  240,20211019,   21,   60,    0
  240,20211019,   22,   50,    0
  240,20211019,   23,   50,    0
  240,20211019,   24,   60,    0
  240,20211020,    1,   60,    0
  240,20211020,    2,   70,    0
  240,20211020,    3,   70,    0
  240,20211020,    4,   80,    0
  240,20211020,    5,  110,    0
  240,20211020,    6,   90,    0
  240,20211020,    7,   90,    1
  240,20211020,    8,   60,    6
  240,20211020,    9,  100,   22
  240,20211020,   10,  120,   34
  240,20211020,   11,  130,   59
  240,20211020,   12,  120,   41
  240,20211020,   13,  120,   70
  240,20211020,   14,  120,   61
  240,20211020,   15,  100,   30
  240,20211020,   16,  110,   10
  240,20211020,   17,  100,    2
  240,20211020,   18,  110,    0
  240,20211020,   19,   80,    0
  240,20211020,   20,   60,    0
  240,20211020,   21,   50,    0
  240,20211020,   22,   50,    0
  240,20211020,   23,   50,    0
  240,20211020,   24,   50,    0
  240,20211021,    1,   90,    0
  240,20211021,    2,  130,    0
  240,20211021,    3,   80,    0
  240,20211021,    4,   50,    0
  240,20211021,    5,   90,    0
  240,20211021,    6,   80,    0
  240,20211021,    7,  100,    2
  240,20211021,    8,  130,   11
  240,20211021,    9,  120,   66
  240,20211021,   10,   90,   28
  240,20211021,   11,   70,   25
  240,20211021,   12,   80,   81
  240,20211021,   13,   60,   62
  240,20211021,   14,  100,  105
  240,20211021,   15,  110,   73
  240,20211021,   16,   50,   31
  240,20211021,   17,   70,    3
  240,20211021,   18,   80,    0
  240,20211021,   19,   40,    0
  240,20211021,   20,   70,    0
  240,20211021,   21,   60,    0
  240,20211021,   22,   40,    0
  240,20211021,   23,   60,    0
  240,20211021,   24,   70,    0
  240,20211022,    1,   70,    0
  240,20211022,    2,   70,    0
  240,20211022,    3,   90,    0
  240,20211022,    4,  100,    0
  240,20211022,    5,  100,    0
  240,20211022,    6,  100,    0
  240,20211022,    7,  100,    4
  240,20211022,    8,  110,   29
  240,20211022,    9,  130,   33
  240,20211022,   10,  120,   73
  240,20211022,   11,  130,   73
  240,20211022,   12,  110,   58
  240,20211022,   13,   60,   32
  240,20211022,   14,   60,   53
  240,20211022,   15,   60,   38
  240,20211022,   16,   50,   27
  240,20211022,   17,   50,    2
  240,20211022,   18,   50,    0
  240,20211022,   19,   50,    0
  240,20211022,   20,   40,    0
  240,20211022,   21,   30,    0
  240,20211022,   22,   30,    0
  240,20211022,   23,   30,    0
  240,20211022,   24,   20,    0
  240,20211023,    1,   20,    0
  240,20211023,    2,   20,    0
  240,20211023,    3,   20,    0
  240,20211023,    4,   10,    0
  240,20211023,    5,   10,    0
  240,20211023,    6,   20,    0
  240,20211023,    7,   20,    4
  240,20211023,    8,   20,   14
  240,20211023,    9,   30,   20
  240,20211023,   10,   40,   23
  240,20211023,   11,   40,   35
  240,20211023,   12,   40,   22
  240,20211023,   13,   30,   18
  240,20211023,   14,   30,   16
  240,20211023,   15,   30,   12
  240,20211023,   16,   40,    3
  240,20211023,   17,   30,    1
  240,20211023,   18,   20,    0
  240,20211023,   19,   30,    0
  240,20211023,   20,   30,    0
  240,20211023,   21,   30,    0
  240,20211023,   22,   40,    0
  240,20211023,   23,   30,    0
  240,20211023,   24,   20,    0
  240,20211024,    1,   30,    0
  240,20211024,    2,   30,    0
  240,20211024,    3,   30,    0
  240,20211024,    4,   30,    0
  240,20211024,    5,   40,    0
  240,20211024,    6,   30,    0
  240,20211024,    7,   30,    5
  240,20211024,    8,   40,   39
  240,20211024,    9,   50,   85
  240,20211024,   10,   50,  126
  240,20211024,   11,   50,  152
  240,20211024,   12,   50,  156
  240,20211024,   13,   50,  142
  240,20211024,   14,   60,  116
  240,20211024,   15,   50,   75
  240,20211024,   16,   40,   29
  240,20211024,   17,   30,    1
  240,20211024,   18,   30,    0
  240,20211024,   19,   30,    0
  240,20211024,   20,   40,    0
  240,20211024,   21,   20,    0
  240,20211024,   22,   20,    0
  240,20211024,   23,   40,    0
  240,20211024,   24,   30,    0
  240,20211025,    1,   30,    0
  240,20211025,    2,   50,    0
  240,20211025,    3,   40,    0
  240,20211025,    4,   30,    0
  240,20211025,    5,   50,    0
  240,20211025,    6,   50,    0
  240,20211025,    7,   40,    1
  240,20211025,    8,   40,    5
  240,20211025,    9,   40,   11
  240,20211025,   10,   60,   20
  240,20211025,   11,   50,   24
  240,20211025,   12,   50,   29
  240,20211025,   13,   70,   27
  240,20211025,   14,   50,   17
  240,20211025,   15,   40,   14
  240,20211025,   16,   40,    9
  240,20211025,   17,   40,    2
  240,20211025,   18,   40,    0
  240,20211025,   19,   40,    0
  240,20211025,   20,   50,    0
  240,20211025,   21,   50,    0
  240,20211025,   22,   50,    0
  240,20211025,   23,   50,    0
  240,20211025,   24,   50,    0
  240,20211026,    1,   30,    0
  240,20211026,    2,   40,    0
  240,20211026,    3,   40,    0
  240,20211026,    4,   40,    0
  240,20211026,    5,   50,    0
  240,20211026,    6,   50,    0
  240,20211026,    7,   50,    4
  240,20211026,    8,   40,   46
  240,20211026,    9,   50,   38
  240,20211026,   10,   60,   52
  240,20211026,   11,   50,   62
  240,20211026,   12,   60,   51
  240,20211026,   13,   70,   30
  240,20211026,   14,   80,   53
  240,20211026,   15,   70,   32
  240,20211026,   16,   60,   14
  240,20211026,   17,   70,    0
  240,20211026,   18,   60,    0
  240,20211026,   19,   70,    0
  240,20211026,   20,   60,    0
  240,20211026,   21,   60,    0
  240,20211026,   22,   70,    0
  240,20211026,   23,   70,    0
  240,20211026,   24,   70,    0
  240,20211027,    1,   60,    0
  240,20211027,    2,   60,    0
  240,20211027,    3,   50,    0
  240,20211027,    4,   50,    0
  240,20211027,    5,   60,    0
  240,20211027,    6,   70,    0
  240,20211027,    7,   60,    1
  240,20211027,    8,   80,   14
  240,20211027,    9,   70,   25
  240,20211027,   10,   60,   22
  240,20211027,   11,   80,   33
  240,20211027,   12,   80,   35
  240,20211027,   13,   70,   36
  240,20211027,   14,   80,   41
  240,20211027,   15,   80,   42
  240,20211027,   16,   70,   13
  240,20211027,   17,   50,    1
  240,20211027,   18,   40,    0
  240,20211027,   19,   50,    0
  240,20211027,   20,   40,    0
  240,20211027,   21,   40,    0
  240,20211027,   22,   30,    0
  240,20211027,   23,   40,    0
  240,20211027,   24,   40,    0
  240,20211028,    1,   40,    0
  240,20211028,    2,   50,    0
  240,20211028,    3,   60,    0
  240,20211028,    4,   50,    0
  240,20211028,    5,   60,    0
  240,20211028,    6,   40,    0
  240,20211028,    7,   50,    2
  240,20211028,    8,   50,   33
  240,20211028,    9,   50,   79
  240,20211028,   10,   60,  117
  240,20211028,   11,   60,  139
  240,20211028,   12,   60,  144
  240,20211028,   13,   80,  127
  240,20211028,   14,   70,  100
  240,20211028,   15,   70,   64
  240,20211028,   16,   60,   25
  240,20211028,   17,   50,    1
  240,20211028,   18,   40,    0
  240,20211028,   19,   50,    0
  240,20211028,   20,   50,    0
  240,20211028,   21,   50,    0
  240,20211028,   22,   50,    0
  240,20211028,   23,   60,    0
  240,20211028,   24,   60,    0
  240,20211029,    1,   70,    0
  240,20211029,    2,   70,    0
  240,20211029,    3,   50,    0
  240,20211029,    4,   60,    0
  240,20211029,    5,   60,    0
  240,20211029,    6,   60,    0
  240,20211029,    7,   70,    2
  240,20211029,    8,   60,   30
  240,20211029,    9,   90,   75
  240,20211029,   10,   80,  113
  240,20211029,   11,   90,  122
  240,20211029,   12,  100,  136
  240,20211029,   13,   90,  119
  240,20211029,   14,   80,   61
  240,20211029,   15,   80,   14
  240,20211029,   16,   80,    5
  240,20211029,   17,   90,    0
  240,20211029,   18,   80,    0
  240,20211029,   19,   60,    0
  240,20211029,   20,   60,    0
  240,20211029,   21,   60,    0
  240,20211029,   22,   50,    0
  240,20211029,   23,   40,    0
  240,20211029,   24,   50,    0
  240,20211030,    1,   40,    0
  240,20211030,    2,   50,    0
  240,20211030,    3,   40,    0
  240,20211030,    4,   40,    0
  240,20211030,    5,   50,    0
  240,20211030,    6,   60,    0
  240,20211030,    7,   50,    0
  240,20211030,    8,   70,    4
  240,20211030,    9,   80,   14
  240,20211030,   10,   80,   13
  240,20211030,   11,   80,   25
  240,20211030,   12,   80,   30
  240,20211030,   13,   90,   19
  240,20211030,   14,   70,   14
  240,20211030,   15,   60,   10
  240,20211030,   16,   50,    8
  240,20211030,   17,   50,    0
  240,20211030,   18,   40,    0
  240,20211030,   19,   40,    0
  240,20211030,   20,   50,    0
  240,20211030,   21,   50,    0
  240,20211030,   22,   40,    0
  240,20211030,   23,   50,    0
  240,20211030,   24,   40,    0
  240,20211031,    1,   40,    0
  240,20211031,    2,   30,    0
  240,20211031,    3,   30,    0
  240,20211031,    4,   50,    0
  240,20211031,    5,   50,    0
  240,20211031,    6,   50,    0
  240,20211031,    7,   50,    1
  240,20211031,    8,   50,   18
  240,20211031,    9,   70,   49
  240,20211031,   10,   70,   55
  240,20211031,   11,   70,   49
  240,20211031,   12,   70,   28
  240,20211031,   13,   60,   17
  240,20211031,   14,   50,    8
  240,20211031,   15,   50,    5
  240,20211031,   16,   70,    2
  240,20211031,   17,   90,    0
  240,20211031,   18,   50,    0
  240,20211031,   19,   50,    0
  240,20211031,   20,   60,    0
  240,20211031,   21,   70,    0
  240,20211031,   22,   70,    0
  240,20211031,   23,   70,    0
  240,20211031,   24,   70,    0
  240,20211101,    1,   70,    0
  240,20211101,    2,   70,    0
  240,20211101,    3,   70,    0
  240,20211101,    4,   60,    0
  240,20211101,    5,   70,    0
  240,20211101,    6,   80,    0
  240,20211101,    7,   80,    1
  240,20211101,    8,   90,   25
  240,20211101,    9,  100,   69
  240,20211101,   10,  110,  106
  240,20211101,   11,  110,  132
  240,20211101,   12,  110,  136
  240,20211101,   13,   90,  114
  240,20211101,   14,   80,   72
  240,20211101,   15,   90,   67
  240,20211101,   16,   70,   18
  240,20211101,   17,   40,    1
  240,20211101,   18,   60,    0
  240,20211101,   19,   60,    0
  240,20211101,   20,   50,    0
  240,20211101,   21,   50,    0
  240,20211101,   22,   50,    0
  240,20211101,   23,   40,    0
  240,20211101,   24,   40,    0
  240,20211102,    1,   40,    0
  240,20211102,    2,   40,    0
  240,20211102,    3,   40,    0
  240,20211102,    4,   40,    0
  240,20211102,    5,   40,    0
  240,20211102,    6,   40,    0
  240,20211102,    7,   40,    1
  240,20211102,    8,   40,    9
  240,20211102,    9,   20,   13
  240,20211102,   10,   30,   13
  240,20211102,   11,   30,   18
  240,20211102,   12,   40,   40
  240,20211102,   13,   30,   36
  240,20211102,   14,   20,   15
  240,20211102,   15,   30,   18
  240,20211102,   16,   30,    5
  240,20211102,   17,   50,    0
  240,20211102,   18,   10,    0
  240,20211102,   19,   20,    0
  240,20211102,   20,   20,    0
  240,20211102,   21,   20,    0
  240,20211102,   22,   40,    0
  240,20211102,   23,   40,    0
  240,20211102,   24,   40,    0
  240,20211103,    1,   30,    0
  240,20211103,    2,   10,    0
  240,20211103,    3,   20,    0
  240,20211103,    4,   10,    0
  240,20211103,    5,   20,    0
  240,20211103,    6,   20,    0
  240,20211103,    7,   10,    1
  240,20211103,    8,   10,   13
  240,20211103,    9,   10,   28
  240,20211103,   10,   10,   78
  240,20211103,   11,   10,  103
  240,20211103,   12,   10,  100
  240,20211103,   13,   10,   88
  240,20211103,   14,   10,   19
  240,20211103,   15,   20,   30
  240,20211103,   16,   10,   13
  240,20211103,   17,    0,    0
  240,20211103,   18,   10,    0
  240,20211103,   19,   10,    0
  240,20211103,   20,    0,    0
  240,20211103,   21,   10,    0
  240,20211103,   22,   10,    0
  240,20211103,   23,   10,    0
  240,20211103,   24,   10,    0
  240,20211104,    1,   10,    0
  240,20211104,    2,    0,    0
  240,20211104,    3,   10,    0
  240,20211104,    4,   10,    0
  240,20211104,    5,   20,    0
  240,20211104,    6,   20,    0
  240,20211104,    7,   10,    1
  240,20211104,    8,   10,   11
  240,20211104,    9,   30,   38
  240,20211104,   10,   30,   73
  240,20211104,   11,   40,   67
  240,20211104,   12,   20,   89
  240,20211104,   13,   30,  122
  240,20211104,   14,   20,   69
  240,20211104,   15,   20,   17
  240,20211104,   16,   30,    7
  240,20211104,   17,   30,    0
  240,20211104,   18,   40,    0
  240,20211104,   19,   40,    0
  240,20211104,   20,   50,    0
  240,20211104,   21,   20,    0
  240,20211104,   22,   20,    0
  240,20211104,   23,   30,    0
  240,20211104,   24,   20,    0
  240,20211105,    1,   20,    0
  240,20211105,    2,   20,    0
  240,20211105,    3,   20,    0
  240,20211105,    4,   20,    0
  240,20211105,    5,   10,    0
  240,20211105,    6,    0,    0
  240,20211105,    7,   10,    1
  240,20211105,    8,   10,   18
  240,20211105,    9,   40,   54
  240,20211105,   10,   50,   49
  240,20211105,   11,   30,   85
  240,20211105,   12,   50,   78
  240,20211105,   13,   60,   82
  240,20211105,   14,   40,   62
  240,20211105,   15,   60,   28
  240,20211105,   16,   40,    9
  240,20211105,   17,   40,    0
  240,20211105,   18,   40,    0
  240,20211105,   19,   50,    0
  240,20211105,   20,   50,    0
  240,20211105,   21,   40,    0
  240,20211105,   22,   40,    0
  240,20211105,   23,   40,    0
  240,20211105,   24,   50,    0
  240,20211106,    1,   50,    0
  240,20211106,    2,   50,    0
  240,20211106,    3,   50,    0
  240,20211106,    4,   60,    0
  240,20211106,    5,   50,    0
  240,20211106,    6,   50,    0
  240,20211106,    7,   60,    0
  240,20211106,    8,   60,   10
  240,20211106,    9,   60,   13
  240,20211106,   10,   70,   37
  240,20211106,   11,   80,   37
  240,20211106,   12,   80,   34
  240,20211106,   13,   80,   15
  240,20211106,   14,   80,   22
  240,20211106,   15,   80,    9
  240,20211106,   16,   80,    2
  240,20211106,   17,   70,    0
  240,20211106,   18,   80,    0
  240,20211106,   19,   80,    0
  240,20211106,   20,  100,    0
  240,20211106,   21,  100,    0
  240,20211106,   22,  100,    0
  240,20211106,   23,  100,    0
  240,20211106,   24,   80,    0
  240,20211107,    1,  100,    0
  240,20211107,    2,   80,    0
  240,20211107,    3,   80,    0
  240,20211107,    4,   90,    0
  240,20211107,    5,   70,    0
  240,20211107,    6,   80,    0
  240,20211107,    7,   70,    0
  240,20211107,    8,   80,   12
  240,20211107,    9,   90,   32
  240,20211107,   10,  100,   77
  240,20211107,   11,   80,   53
  240,20211107,   12,  100,  113
  240,20211107,   13,   70,   69
  240,20211107,   14,   90,   29
  240,20211107,   15,   60,   26
  240,20211107,   16,   60,    5
  240,20211107,   17,   80,    0
  240,20211107,   18,   60,    0
  240,20211107,   19,   40,    0
  240,20211107,   20,   30,    0
  240,20211107,   21,   40,    0
  240,20211107,   22,   20,    0
  240,20211107,   23,   10,    0
  240,20211107,   24,   20,    0
  240,20211108,    1,   30,    0
  240,20211108,    2,   20,    0
  240,20211108,    3,   20,    0
  240,20211108,    4,   10,    0
  240,20211108,    5,   20,    0
  240,20211108,    6,   30,    0
  240,20211108,    7,   10,    1
  240,20211108,    8,   40,   14
  240,20211108,    9,   40,   21
  240,20211108,   10,   50,   80
  240,20211108,   11,   50,   89
  240,20211108,   12,   40,   47
  240,20211108,   13,   60,   52
  240,20211108,   14,   40,   25
  240,20211108,   15,   30,   12
  240,20211108,   16,   20,    4
  240,20211108,   17,   20,    0
  240,20211108,   18,   30,    0
  240,20211108,   19,   40,    0
  240,20211108,   20,   40,    0
  240,20211108,   21,   30,    0
  240,20211108,   22,   30,    0
  240,20211108,   23,   30,    0
  240,20211108,   24,   20,    0
  240,20211109,    1,   30,    0
  240,20211109,    2,   30,    0
  240,20211109,    3,   40,    0
  240,20211109,    4,   40,    0
  240,20211109,    5,   50,    0
  240,20211109,    6,   40,    0
  240,20211109,    7,   40,    0
  240,20211109,    8,   40,    6
  240,20211109,    9,   50,   19
  240,20211109,   10,   60,   42
  240,20211109,   11,   50,   39
  240,20211109,   12,   70,   34
  240,20211109,   13,   60,   32
  240,20211109,   14,   60,   19
  240,20211109,   15,   50,   12
  240,20211109,   16,   40,    3
  240,20211109,   17,   40,    0
  240,20211109,   18,   40,    0
  240,20211109,   19,   50,    0
  240,20211109,   20,   40,    0
  240,20211109,   21,   40,    0
  240,20211109,   22,   40,    0
  240,20211109,   23,   30,    0
  240,20211109,   24,   40,    0
  240,20211110,    1,   50,    0
  240,20211110,    2,   30,    0
  240,20211110,    3,   20,    0
  240,20211110,    4,   40,    0
  240,20211110,    5,   20,    0
  240,20211110,    6,   30,    0
  240,20211110,    7,   30,    0
  240,20211110,    8,   30,    6
  240,20211110,    9,   30,   22
  240,20211110,   10,   40,   21
  240,20211110,   11,   30,   33
  240,20211110,   12,   20,   49
  240,20211110,   13,   40,   28
  240,20211110,   14,   20,   22
  240,20211110,   15,   40,   18
  240,20211110,   16,   40,    3
  240,20211110,   17,   30,    0
  240,20211110,   18,   30,    0
  240,20211110,   19,   30,    0
  240,20211110,   20,   30,    0
  240,20211110,   21,   30,    0
  240,20211110,   22,   20,    0
  240,20211110,   23,   20,    0
  240,20211110,   24,   30,    0
  240,20211111,    1,   30,    0
  240,20211111,    2,   20,    0
  240,20211111,    3,   20,    0
  240,20211111,    4,   20,    0
  240,20211111,    5,   20,    0
  240,20211111,    6,   20,    0
  240,20211111,    7,   10,    0
  240,20211111,    8,   30,    1
  240,20211111,    9,   20,   17
  240,20211111,   10,   30,   23
  240,20211111,   11,   20,   26
  240,20211111,   12,   30,   46
  240,20211111,   13,   30,   33
  240,20211111,   14,   20,   26
  240,20211111,   15,   20,   15
  240,20211111,   16,   20,    3
  240,20211111,   17,   30,    0
  240,20211111,   18,   30,    0
  240,20211111,   19,   30,    0
  240,20211111,   20,   40,    0
  240,20211111,   21,   30,    0
  240,20211111,   22,   40,    0
  240,20211111,   23,   30,    0
  240,20211111,   24,   30,    0
  240,20211112,    1,   40,    0
  240,20211112,    2,   30,    0
  240,20211112,    3,   30,    0
  240,20211112,    4,   50,    0
  240,20211112,    5,   50,    0
  240,20211112,    6,   50,    0
  240,20211112,    7,   40,    0
  240,20211112,    8,   50,   12
  240,20211112,    9,   50,   33
  240,20211112,   10,   60,   39
  240,20211112,   11,   60,   53
  240,20211112,   12,   60,   51
  240,20211112,   13,   50,   32
  240,20211112,   14,   60,   31
  240,20211112,   15,   70,   22
  240,20211112,   16,   60,    6
  240,20211112,   17,   70,    0
  240,20211112,   18,   70,    0
  240,20211112,   19,   60,    0
  240,20211112,   20,   60,    0
  240,20211112,   21,   60,    0
  240,20211112,   22,   60,    0
  240,20211112,   23,   80,    0
  240,20211112,   24,   70,    0
  240,20211113,    1,   70,    0
  240,20211113,    2,   50,    0
  240,20211113,    3,   30,    0
  240,20211113,    4,   40,    0
  240,20211113,    5,   20,    0
  240,20211113,    6,   20,    0
  240,20211113,    7,   20,    0
  240,20211113,    8,   20,    6
  240,20211113,    9,   10,   38
  240,20211113,   10,   20,   44
  240,20211113,   11,   30,   85
  240,20211113,   12,   20,   43
  240,20211113,   13,   20,   72
  240,20211113,   14,   30,    9
  240,20211113,   15,   20,    7
  240,20211113,   16,   30,    3
  240,20211113,   17,   30,    0
  240,20211113,   18,   20,    0
  240,20211113,   19,   20,    0
  240,20211113,   20,   10,    0
  240,20211113,   21,   20,    0
  240,20211113,   22,   20,    0
  240,20211113,   23,   10,    0
  240,20211113,   24,   10,    0
  240,20211114,    1,   20,    0
  240,20211114,    2,   10,    0
  240,20211114,    3,   20,    0
  240,20211114,    4,   10,    0
  240,20211114,    5,   20,    0
  240,20211114,    6,   30,    0
  240,20211114,    7,   40,    0
  240,20211114,    8,   50,    5
  240,20211114,    9,   50,   11
  240,20211114,   10,   50,   26
  240,20211114,   11,   50,   36
  240,20211114,   12,   40,   46
  240,20211114,   13,   40,   37
  240,20211114,   14,   50,   24
  240,20211114,   15,   40,   14
  240,20211114,   16,   40,    3
  240,20211114,   17,   40,    0
  240,20211114,   18,   40,    0
  240,20211114,   19,   20,    0
  240,20211114,   20,   30,    0
  240,20211114,   21,   20,    0
  240,20211114,   22,   30,    0
  240,20211114,   23,   20,    0
  240,20211114,   24,   30,    0
  240,20211115,    1,   30,    0
  240,20211115,    2,   30,    0
  240,20211115,    3,   30,    0
  240,20211115,    4,   40,    0
  240,20211115,    5,   30,    0
  240,20211115,    6,   30,    0
  240,20211115,    7,   40,    0
  240,20211115,    8,   20,    2
  240,20211115,    9,   40,    5
  240,20211115,   10,   50,    9
  240,20211115,   11,   50,   11
  240,20211115,   12,   50,    9
  240,20211115,   13,   50,   11
  240,20211115,   14,   40,   11
  240,20211115,   15,   30,    4
  240,20211115,   16,   20,    1
  240,20211115,   17,   30,    0
  240,20211115,   18,   30,    0
  240,20211115,   19,   40,    0
  240,20211115,   20,   40,    0
  240,20211115,   21,   40,    0
  240,20211115,   22,   30,    0
  240,20211115,   23,   30,    0
  240,20211115,   24,   20,    0
  240,20211116,    1,   10,    0
  240,20211116,    2,   20,    0
  240,20211116,    3,   20,    0
  240,20211116,    4,   10,    0
  240,20211116,    5,   20,    0
  240,20211116,    6,   10,    0
  240,20211116,    7,   10,    0
  240,20211116,    8,   20,    1
  240,20211116,    9,   30,    4
  240,20211116,   10,   20,    7
  240,20211116,   11,   20,   10
  240,20211116,   12,   20,   13
  240,20211116,   13,   30,   14
  240,20211116,   14,   20,   11
  240,20211116,   15,   20,    6
  240,20211116,   16,   20,    1
  240,20211116,   17,   30,    0
  240,20211116,   18,   30,    0
  240,20211116,   19,   40,    0
  240,20211116,   20,   40,    0
  240,20211116,   21,   40,    0
  240,20211116,   22,   40,    0
  240,20211116,   23,   50,    0
  240,20211116,   24,   50,    0
  240,20211117,    1,   50,    0
  240,20211117,    2,   50,    0
  240,20211117,    3,   50,    0
  240,20211117,    4,   40,    0
  240,20211117,    5,   60,    0
  240,20211117,    6,   50,    0
  240,20211117,    7,   50,    0
  240,20211117,    8,   50,    4
  240,20211117,    9,   30,   17
  240,20211117,   10,   50,   25
  240,20211117,   11,   40,   40
  240,20211117,   12,   70,   85
  240,20211117,   13,   70,   49
  240,20211117,   14,   60,   61
  240,20211117,   15,   50,   25
  240,20211117,   16,   40,    4
  240,20211117,   17,   40,    0
  240,20211117,   18,   30,    0
  240,20211117,   19,   40,    0
  240,20211117,   20,   40,    0
  240,20211117,   21,   40,    0
  240,20211117,   22,   30,    0
  240,20211117,   23,   40,    0
  240,20211117,   24,   30,    0
  240,20211118,    1,   30,    0
  240,20211118,    2,   30,    0
  240,20211118,    3,   40,    0
  240,20211118,    4,   50,    0
  240,20211118,    5,   40,    0
  240,20211118,    6,   40,    0
  240,20211118,    7,   40,    0
  240,20211118,    8,   40,    5
  240,20211118,    9,   60,   33
  240,20211118,   10,   60,   60
  240,20211118,   11,   90,   70
  240,20211118,   12,   90,   82
  240,20211118,   13,   90,   54
  240,20211118,   14,   80,   17
  240,20211118,   15,   70,    9
