# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 240         4.790       52.318      -3.30       Schiphol    
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
# STN,YYYYMMDD,H,   FH
  240,20220331,   21,  100
  240,20220331,   22,  110
  240,20220331,   23,  100
  240,20220331,   24,  100
  240,20220401,    1,   90
  240,20220401,    2,   80
  240,20220401,    3,   90
  240,20220401,    4,   90
  240,20220401,    5,   80
  240,20220401,    6,   90
  240,20220401,    7,   80
  240,20220401,    8,   80
  240,20220401,    9,   90
  240,20220401,   10,  100
  240,20220401,   11,  110
  240,20220401,   12,  110
  240,20220401,   13,  100
  240,20220401,   14,   90
  240,20220401,   15,   90
  240,20220401,   16,   90
  240,20220401,   17,   90
  240,20220401,   18,   90
  240,20220401,   19,   80
  240,20220401,   20,   60
  240,20220401,   21,   50
  240,20220401,   22,   40
  240,20220401,   23,   40
  240,20220401,   24,   50
  240,20220402,    1,   40
  240,20220402,    2,   40
  240,20220402,    3,   30
  240,20220402,    4,   30
  240,20220402,    5,   30
  240,20220402,    6,   30
  240,20220402,    7,   40
  240,20220402,    8,   60
  240,20220402,    9,   70
  240,20220402,   10,   70
  240,20220402,   11,   70
  240,20220402,   12,   70
  240,20220402,   13,   60
  240,20220402,   14,   70
  240,20220402,   15,   70
  240,20220402,   16,   70
  240,20220402,   17,   70
  240,20220402,   18,   70
  240,20220402,   19,   50
  240,20220402,   20,   30
  240,20220402,   21,   20
  240,20220402,   22,   30
  240,20220402,   23,   20
  240,20220402,   24,   20
  240,20220403,    1,   10
  240,20220403,    2,   10
  240,20220403,    3,   10
  240,20220403,    4,   10
  240,20220403,    5,   10
  240,20220403,    6,   10
  240,20220403,    7,   10
  240,20220403,    8,   30
  240,20220403,    9,   30
  240,20220403,   10,   10
  240,20220403,   11,   30
  240,20220403,   12,   30
  240,20220403,   13,   60
  240,20220403,   14,   60
  240,20220403,   15,   60
  240,20220403,   16,   60
  240,20220403,   17,   60
  240,20220403,   18,   50
  240,20220403,   19,   40
  240,20220403,   20,   40
  240,20220403,   21,   40
  240,20220403,   22,   40
  240,20220403,   23,   40
  240,20220403,   24,   50
  240,20220404,    1,   60
  240,20220404,    2,   70
  240,20220404,    3,   70
  240,20220404,    4,   70
  240,20220404,    5,  100
  240,20220404,    6,  110
  240,20220404,    7,  120
  240,20220404,    8,  130
  240,20220404,    9,  130
  240,20220404,   10,  130
  240,20220404,   11,  120
  240,20220404,   12,  110
  240,20220404,   13,  100
  240,20220404,   14,  100
  240,20220404,   15,  100
  240,20220404,   16,   90
  240,20220404,   17,   90
  240,20220404,   18,   80
  240,20220404,   19,   80
  240,20220404,   20,   90
  240,20220404,   21,   90
  240,20220404,   22,   80
  240,20220404,   23,   70
  240,20220404,   24,   40
  240,20220405,    1,   30
  240,20220405,    2,   20
  240,20220405,    3,   30
  240,20220405,    4,   40
  240,20220405,    5,   40
  240,20220405,    6,   70
  240,20220405,    7,   80
  240,20220405,    8,   80
  240,20220405,    9,   80
  240,20220405,   10,   90
  240,20220405,   11,   90
  240,20220405,   12,  100
  240,20220405,   13,  100
  240,20220405,   14,   90
  240,20220405,   15,   90
  240,20220405,   16,   80
  240,20220405,   17,   80
  240,20220405,   18,   80
  240,20220405,   19,   70
  240,20220405,   20,   70
  240,20220405,   21,   70
  240,20220405,   22,   80
  240,20220405,   23,   80
  240,20220405,   24,   80
  240,20220406,    1,   60
  240,20220406,    2,   80
  240,20220406,    3,   90
  240,20220406,    4,   90
  240,20220406,    5,   90
  240,20220406,    6,   90
  240,20220406,    7,  100
  240,20220406,    8,   90
  240,20220406,    9,  110
  240,20220406,   10,  120
  240,20220406,   11,  110
  240,20220406,   12,  120
  240,20220406,   13,  120
  240,20220406,   14,  130
  240,20220406,   15,  120
  240,20220406,   16,  120
  240,20220406,   17,  120
  240,20220406,   18,  120
  240,20220406,   19,  140
  240,20220406,   20,  120
  240,20220406,   21,  120
  240,20220406,   22,  110
  240,20220406,   23,  120
  240,20220406,   24,  120
  240,20220407,    1,  120
  240,20220407,    2,  130
  240,20220407,    3,  120
  240,20220407,    4,  130
  240,20220407,    5,  130
  240,20220407,    6,  100
  240,20220407,    7,  110
  240,20220407,    8,  100
  240,20220407,    9,  120
  240,20220407,   10,  140
  240,20220407,   11,  150
  240,20220407,   12,  150
  240,20220407,   13,  160
  240,20220407,   14,  150
  240,20220407,   15,  140
  240,20220407,   16,  140
  240,20220407,   17,  130
  240,20220407,   18,  120
  240,20220407,   19,  120
  240,20220407,   20,  120
  240,20220407,   21,  120
  240,20220407,   22,  100
  240,20220407,   23,  110
  240,20220407,   24,  100
  240,20220408,    1,   80
  240,20220408,    2,   70
  240,20220408,    3,   70
  240,20220408,    4,   60
  240,20220408,    5,   60
  240,20220408,    6,   50
  240,20220408,    7,   50
  240,20220408,    8,   60
  240,20220408,    9,   70
  240,20220408,   10,   60
  240,20220408,   11,   50
  240,20220408,   12,   50
  240,20220408,   13,   50
  240,20220408,   14,   50
  240,20220408,   15,   60
  240,20220408,   16,   60
  240,20220408,   17,   70
  240,20220408,   18,   70
  240,20220408,   19,   60
  240,20220408,   20,   50
  240,20220408,   21,   60
  240,20220408,   22,   60
  240,20220408,   23,   70
  240,20220408,   24,   80
  240,20220409,    1,   50
  240,20220409,    2,   70
  240,20220409,    3,   60
  240,20220409,    4,   70
  240,20220409,    5,   60
  240,20220409,    6,   60
  240,20220409,    7,   70
  240,20220409,    8,   70
  240,20220409,    9,   90
  240,20220409,   10,   90
  240,20220409,   11,   90
  240,20220409,   12,  100
  240,20220409,   13,   70
  240,20220409,   14,   90
  240,20220409,   15,   90
  240,20220409,   16,   90
  240,20220409,   17,   90
  240,20220409,   18,   80
  240,20220409,   19,   40
  240,20220409,   20,   40
  240,20220409,   21,   40
  240,20220409,   22,   40
  240,20220409,   23,   40
  240,20220409,   24,   30
  240,20220410,    1,   40
  240,20220410,    2,   40
  240,20220410,    3,   40
  240,20220410,    4,   30
  240,20220410,    5,   30
  240,20220410,    6,   50
  240,20220410,    7,   40
  240,20220410,    8,   50
  240,20220410,    9,   60
  240,20220410,   10,   50
  240,20220410,   11,   50
  240,20220410,   12,   30
  240,20220410,   13,   30
  240,20220410,   14,   30
  240,20220410,   15,   30
  240,20220410,   16,   30
  240,20220410,   17,   30
  240,20220410,   18,   30
  240,20220410,   19,   20
  240,20220410,   20,   10
  240,20220410,   21,   10
  240,20220410,   22,   20
  240,20220410,   23,   20
  240,20220410,   24,   20
  240,20220411,    1,   20
  240,20220411,    2,   20
  240,20220411,    3,   20
  240,20220411,    4,   20
  240,20220411,    5,   20
  240,20220411,    6,   10
  240,20220411,    7,   20
  240,20220411,    8,   30
  240,20220411,    9,   30
  240,20220411,   10,   40
  240,20220411,   11,   50
  240,20220411,   12,   60
  240,20220411,   13,   60
  240,20220411,   14,   60
  240,20220411,   15,   60
  240,20220411,   16,   60
  240,20220411,   17,   60
  240,20220411,   18,   50
  240,20220411,   19,   50
  240,20220411,   20,   50
  240,20220411,   21,   70
  240,20220411,   22,   70
  240,20220411,   23,   60
  240,20220411,   24,   60
  240,20220412,    1,   50
  240,20220412,    2,   50
  240,20220412,    3,   50
  240,20220412,    4,   50
  240,20220412,    5,   50
  240,20220412,    6,   50
  240,20220412,    7,   50
  240,20220412,    8,   50
  240,20220412,    9,   40
  240,20220412,   10,   60
  240,20220412,   11,   50
  240,20220412,   12,   50
  240,20220412,   13,   60
  240,20220412,   14,   60
  240,20220412,   15,   60
  240,20220412,   16,   60
  240,20220412,   17,   40
  240,20220412,   18,   40
  240,20220412,   19,   40
  240,20220412,   20,   30
  240,20220412,   21,   30
  240,20220412,   22,   20
  240,20220412,   23,   10
  240,20220412,   24,   20
  240,20220413,    1,   30
  240,20220413,    2,   20
  240,20220413,    3,   30
  240,20220413,    4,   30
  240,20220413,    5,   40
  240,20220413,    6,   40
  240,20220413,    7,   40
  240,20220413,    8,   30
  240,20220413,    9,   30
  240,20220413,   10,   30
  240,20220413,   11,   40
  240,20220413,   12,   30
  240,20220413,   13,   30
  240,20220413,   14,   40
  240,20220413,   15,   40
  240,20220413,   16,   40
  240,20220413,   17,   40
  240,20220413,   18,   40
  240,20220413,   19,   30
  240,20220413,   20,   30
  240,20220413,   21,   30
  240,20220413,   22,   30
  240,20220413,   23,   20
  240,20220413,   24,   20
  240,20220414,    1,   30
  240,20220414,    2,   20
  240,20220414,    3,   20
  240,20220414,    4,   20
  240,20220414,    5,   10
  240,20220414,    6,   20
  240,20220414,    7,   20
  240,20220414,    8,   10
  240,20220414,    9,   10
  240,20220414,   10,   20
  240,20220414,   11,   40
  240,20220414,   12,   40
  240,20220414,   13,   50
  240,20220414,   14,   60
  240,20220414,   15,   60
  240,20220414,   16,   50
  240,20220414,   17,   50
  240,20220414,   18,   50
  240,20220414,   19,   40
  240,20220414,   20,   30
  240,20220414,   21,   20
  240,20220414,   22,   20
  240,20220414,   23,   20
  240,20220414,   24,   10
  240,20220415,    1,   20
  240,20220415,    2,   20
  240,20220415,    3,   20
  240,20220415,    4,   20
  240,20220415,    5,   20
  240,20220415,    6,   30
  240,20220415,    7,   30
  240,20220415,    8,   40
  240,20220415,    9,   40
  240,20220415,   10,   40
  240,20220415,   11,   30
  240,20220415,   12,   40
  240,20220415,   13,   50
  240,20220415,   14,   40
  240,20220415,   15,   40
  240,20220415,   16,   50
  240,20220415,   17,   50
  240,20220415,   18,   40
  240,20220415,   19,   40
  240,20220415,   20,   40
  240,20220415,   21,   40
  240,20220415,   22,   40
  240,20220415,   23,   30
  240,20220415,   24,   40
  240,20220416,    1,   40
  240,20220416,    2,   40
  240,20220416,    3,   30
  240,20220416,    4,   30
  240,20220416,    5,   40
  240,20220416,    6,   40
  240,20220416,    7,   40
  240,20220416,    8,   50
  240,20220416,    9,   60
  240,20220416,   10,   50
  240,20220416,   11,   50
  240,20220416,   12,   50
  240,20220416,   13,   50
  240,20220416,   14,   50
  240,20220416,   15,   50
  240,20220416,   16,   40
  240,20220416,   17,   40
  240,20220416,   18,   40
  240,20220416,   19,   40
  240,20220416,   20,   30
  240,20220416,   21,   30
  240,20220416,   22,   40
  240,20220416,   23,   40
  240,20220416,   24,   50
  240,20220417,    1,   50
  240,20220417,    2,   40
  240,20220417,    3,   40
  240,20220417,    4,   40
  240,20220417,    5,   40
  240,20220417,    6,   40
  240,20220417,    7,   50
  240,20220417,    8,   50
  240,20220417,    9,   30
  240,20220417,   10,   30
  240,20220417,   11,   40
  240,20220417,   12,   60
  240,20220417,   13,   50
  240,20220417,   14,   50
  240,20220417,   15,   50
  240,20220417,   16,   40
  240,20220417,   17,   50
  240,20220417,   18,   40
  240,20220417,   19,   40
  240,20220417,   20,   40
  240,20220417,   21,   40
  240,20220417,   22,   50
  240,20220417,   23,   40
  240,20220417,   24,   40
  240,20220418,    1,   40
  240,20220418,    2,   40
  240,20220418,    3,   50
  240,20220418,    4,   50
  240,20220418,    5,   50
  240,20220418,    6,   30
  240,20220418,    7,   40
  240,20220418,    8,   40
  240,20220418,    9,   50
  240,20220418,   10,   40
  240,20220418,   11,   40
  240,20220418,   12,   30
  240,20220418,   13,   30
  240,20220418,   14,   30
  240,20220418,   15,   40
  240,20220418,   16,   30
  240,20220418,   17,   30
  240,20220418,   18,   10
  240,20220418,   19,   20
  240,20220418,   20,   20
  240,20220418,   21,   20
  240,20220418,   22,   20
  240,20220418,   23,   20
  240,20220418,   24,   10
  240,20220419,    1,   10
  240,20220419,    2,   10
  240,20220419,    3,   10
  240,20220419,    4,   10
  240,20220419,    5,   10
  240,20220419,    6,   20
  240,20220419,    7,   20
  240,20220419,    8,   30
  240,20220419,    9,   40
  240,20220419,   10,   50
  240,20220419,   11,   50
  240,20220419,   12,   40
  240,20220419,   13,   50
  240,20220419,   14,   50
  240,20220419,   15,   70
  240,20220419,   16,   60
  240,20220419,   17,   60
  240,20220419,   18,   50
  240,20220419,   19,   40
  240,20220419,   20,   50
  240,20220419,   21,   60
  240,20220419,   22,   60
  240,20220419,   23,   60
  240,20220419,   24,   50
  240,20220420,    1,   50
  240,20220420,    2,   40
  240,20220420,    3,   40
  240,20220420,    4,   30
  240,20220420,    5,   40
  240,20220420,    6,   40
  240,20220420,    7,   50
  240,20220420,    8,   40
  240,20220420,    9,   50
  240,20220420,   10,   50
  240,20220420,   11,   60
  240,20220420,   12,   60
  240,20220420,   13,   60
  240,20220420,   14,   70
  240,20220420,   15,   70
  240,20220420,   16,   70
  240,20220420,   17,   70
  240,20220420,   18,   50
  240,20220420,   19,   50
  240,20220420,   20,   50
  240,20220420,   21,   60
  240,20220420,   22,   60
  240,20220420,   23,   60
  240,20220420,   24,   40
  240,20220421,    1,   40
  240,20220421,    2,   40
  240,20220421,    3,   30
  240,20220421,    4,   30
  240,20220421,    5,   10
  240,20220421,    6,   30
  240,20220421,    7,   30
  240,20220421,    8,   50
  240,20220421,    9,   50
  240,20220421,   10,   60
  240,20220421,   11,   70
  240,20220421,   12,   80
  240,20220421,   13,   80
  240,20220421,   14,   80
  240,20220421,   15,   80
  240,20220421,   16,   80
  240,20220421,   17,   80
  240,20220421,   18,   60
  240,20220421,   19,   50
  240,20220421,   20,   60
  240,20220421,   21,   50
  240,20220421,   22,   60
  240,20220421,   23,   60
  240,20220421,   24,   60
  240,20220422,    1,   60
  240,20220422,    2,   60
  240,20220422,    3,   70
  240,20220422,    4,   70
  240,20220422,    5,   60
  240,20220422,    6,   60
  240,20220422,    7,   70
  240,20220422,    8,   70
  240,20220422,    9,   70
  240,20220422,   10,   70
  240,20220422,   11,   80
  240,20220422,   12,   80
  240,20220422,   13,   80
  240,20220422,   14,   80
  240,20220422,   15,   80
  240,20220422,   16,   70
  240,20220422,   17,   80
  240,20220422,   18,   70
  240,20220422,   19,   70
  240,20220422,   20,   50
  240,20220422,   21,   60
  240,20220422,   22,   70
  240,20220422,   23,   60
  240,20220422,   24,   70
  240,20220423,    1,   70
  240,20220423,    2,   60
  240,20220423,    3,   70
  240,20220423,    4,   60
  240,20220423,    5,   70
  240,20220423,    6,   70
  240,20220423,    7,   80
  240,20220423,    8,   80
  240,20220423,    9,   90
  240,20220423,   10,   90
  240,20220423,   11,   90
  240,20220423,   12,   90
  240,20220423,   13,   90
  240,20220423,   14,   90
  240,20220423,   15,   90
  240,20220423,   16,   80
  240,20220423,   17,   80
  240,20220423,   18,   70
  240,20220423,   19,   60
  240,20220423,   20,   60
  240,20220423,   21,   60
  240,20220423,   22,   60
  240,20220423,   23,   60
  240,20220423,   24,   60
  240,20220424,    1,   70
  240,20220424,    2,   60
  240,20220424,    3,   60
  240,20220424,    4,   70
  240,20220424,    5,   60
  240,20220424,    6,   70
  240,20220424,    7,   80
  240,20220424,    8,   70
  240,20220424,    9,   70
  240,20220424,   10,   70
  240,20220424,   11,   70
  240,20220424,   12,   90
  240,20220424,   13,   80
  240,20220424,   14,   90
  240,20220424,   15,   90
  240,20220424,   16,   80
  240,20220424,   17,   80
  240,20220424,   18,   70
  240,20220424,   19,   70
  240,20220424,   20,   50
  240,20220424,   21,   60
  240,20220424,   22,   60
  240,20220424,   23,   50
  240,20220424,   24,   40
  240,20220425,    1,   30
  240,20220425,    2,   40
  240,20220425,    3,   40
  240,20220425,    4,   30
  240,20220425,    5,   30
  240,20220425,    6,   40
  240,20220425,    7,   50
  240,20220425,    8,   40
  240,20220425,    9,   40
  240,20220425,   10,   40
  240,20220425,   11,   40
  240,20220425,   12,   40
  240,20220425,   13,   40
  240,20220425,   14,   50
  240,20220425,   15,   40
  240,20220425,   16,   50
  240,20220425,   17,   40
  240,20220425,   18,   30
  240,20220425,   19,   40
  240,20220425,   20,   60
  240,20220425,   21,   60
  240,20220425,   22,   60
  240,20220425,   23,   70
  240,20220425,   24,   60
  240,20220426,    1,   40
  240,20220426,    2,   40
  240,20220426,    3,   40
  240,20220426,    4,   40
  240,20220426,    5,   30
  240,20220426,    6,   40
  240,20220426,    7,   50
  240,20220426,    8,   60
  240,20220426,    9,   60
  240,20220426,   10,   60
  240,20220426,   11,   60
  240,20220426,   12,   60
  240,20220426,   13,   60
  240,20220426,   14,   70
  240,20220426,   15,   70
  240,20220426,   16,   60
  240,20220426,   17,   60
  240,20220426,   18,   60
  240,20220426,   19,   40
  240,20220426,   20,   30
  240,20220426,   21,   30
  240,20220426,   22,   20
  240,20220426,   23,   20
  240,20220426,   24,   20
  240,20220427,    1,   20
  240,20220427,    2,   10
  240,20220427,    3,   10
  240,20220427,    4,   10
  240,20220427,    5,   10
  240,20220427,    6,   20
  240,20220427,    7,   10
  240,20220427,    8,   20
  240,20220427,    9,   40
  240,20220427,   10,   30
  240,20220427,   11,   30
  240,20220427,   12,   20
  240,20220427,   13,   30
  240,20220427,   14,   40
  240,20220427,   15,   40
  240,20220427,   16,   30
  240,20220427,   17,   30
  240,20220427,   18,   20
  240,20220427,   19,   30
  240,20220427,   20,   20
  240,20220427,   21,   20
  240,20220427,   22,   20
  240,20220427,   23,   10
  240,20220427,   24,   10
  240,20220428,    1,    0
  240,20220428,    2,    0
  240,20220428,    3,   10
  240,20220428,    4,    0
  240,20220428,    5,   20
  240,20220428,    6,   30
  240,20220428,    7,   20
  240,20220428,    8,   30
  240,20220428,    9,   40
  240,20220428,   10,   50
  240,20220428,   11,   50
  240,20220428,   12,   50
  240,20220428,   13,   50
  240,20220428,   14,   40
  240,20220428,   15,   40
  240,20220428,   16,   50
  240,20220428,   17,   50
  240,20220428,   18,   60
  240,20220428,   19,   60
  240,20220428,   20,   50
  240,20220428,   21,   50
  240,20220428,   22,   50
  240,20220428,   23,   40
  240,20220428,   24,   50
  240,20220429,    1,   50
  240,20220429,    2,   50
  240,20220429,    3,   50
  240,20220429,    4,   50
  240,20220429,    5,   40
  240,20220429,    6,   50
  240,20220429,    7,   70
  240,20220429,    8,   60
  240,20220429,    9,   60
  240,20220429,   10,   60
  240,20220429,   11,   60
  240,20220429,   12,   60
  240,20220429,   13,   60
  240,20220429,   14,   60
  240,20220429,   15,   60
  240,20220429,   16,   60
  240,20220429,   17,   70
  240,20220429,   18,   60
  240,20220429,   19,   50
  240,20220429,   20,   50
  240,20220429,   21,   50
  240,20220429,   22,   30
  240,20220429,   23,   30
  240,20220429,   24,   30
  240,20220430,    1,   20
  240,20220430,    2,   20
  240,20220430,    3,   20
  240,20220430,    4,   30
  240,20220430,    5,   30
  240,20220430,    6,   10
  240,20220430,    7,   20
  240,20220430,    8,   30
  240,20220430,    9,   50
  240,20220430,   10,   50
  240,20220430,   11,   60
  240,20220430,   12,   60
  240,20220430,   13,   50
  240,20220430,   14,   50
  240,20220430,   15,   50
  240,20220430,   16,   40
  240,20220430,   17,   40
  240,20220430,   18,   40
  240,20220430,   19,   30
  240,20220430,   20,   30
  240,20220430,   21,   30
  240,20220430,   22,   20
  240,20220430,   23,   20
  240,20220430,   24,   10
  240,20220501,    1,   20
  240,20220501,    2,    0
  240,20220501,    3,   10
  240,20220501,    4,   10
  240,20220501,    5,   10
  240,20220501,    6,   10
  240,20220501,    7,   10
  240,20220501,    8,   10
  240,20220501,    9,   10
  240,20220501,   10,   10
  240,20220501,   11,   10
  240,20220501,   12,   10
  240,20220501,   13,   20
  240,20220501,   14,   10
  240,20220501,   15,   40
  240,20220501,   16,   50
  240,20220501,   17,   50
  240,20220501,   18,   50
  240,20220501,   19,   30
  240,20220501,   20,   20
  240,20220501,   21,   30
  240,20220501,   22,   30
  240,20220501,   23,   30
  240,20220501,   24,   30
  240,20220502,    1,   20
  240,20220502,    2,   10
  240,20220502,    3,   10
  240,20220502,    4,   10
  240,20220502,    5,   10
  240,20220502,    6,   10
  240,20220502,    7,   20
  240,20220502,    8,   20
  240,20220502,    9,   20
  240,20220502,   10,   20
  240,20220502,   11,   30
  240,20220502,   12,   30
  240,20220502,   13,   30
  240,20220502,   14,   30
  240,20220502,   15,   30
  240,20220502,   16,   50
  240,20220502,   17,   60
  240,20220502,   18,   60
  240,20220502,   19,   50
  240,20220502,   20,   50
  240,20220502,   21,   40
  240,20220502,   22,   20
  240,20220502,   23,   10
  240,20220502,   24,   20
  240,20220503,    1,   10
  240,20220503,    2,   20
  240,20220503,    3,   10
  240,20220503,    4,   10
  240,20220503,    5,   10
  240,20220503,    6,   20
  240,20220503,    7,   20
  240,20220503,    8,   30
  240,20220503,    9,   30
  240,20220503,   10,   30
  240,20220503,   11,   40
  240,20220503,   12,   40
  240,20220503,   13,   40
  240,20220503,   14,   50
  240,20220503,   15,   40
  240,20220503,   16,   40
  240,20220503,   17,   40
  240,20220503,   18,   50
  240,20220503,   19,   40
  240,20220503,   20,   40
  240,20220503,   21,   30
  240,20220503,   22,   30
  240,20220503,   23,   30
  240,20220503,   24,   20
  240,20220504,    1,   20
  240,20220504,    2,   20
  240,20220504,    3,   20
  240,20220504,    4,   10
  240,20220504,    5,   10
  240,20220504,    6,   10
  240,20220504,    7,   10
  240,20220504,    8,   20
  240,20220504,    9,   10
  240,20220504,   10,   20
  240,20220504,   11,   20
  240,20220504,   12,   30
  240,20220504,   13,   40
  240,20220504,   14,   30
  240,20220504,   15,   30
  240,20220504,   16,   30
  240,20220504,   17,   30
  240,20220504,   18,   30
  240,20220504,   19,   30
  240,20220504,   20,   20
  240,20220504,   21,   10
  240,20220504,   22,   10
  240,20220504,   23,    0
  240,20220504,   24,   10
  240,20220505,    1,   10
  240,20220505,    2,   10
  240,20220505,    3,   10
  240,20220505,    4,   10
  240,20220505,    5,   10
  240,20220505,    6,   20
  240,20220505,    7,   20
  240,20220505,    8,   20
  240,20220505,    9,   20
  240,20220505,   10,   20
  240,20220505,   11,   20
  240,20220505,   12,   20
  240,20220505,   13,   20
  240,20220505,   14,   20
  240,20220505,   15,   40
  240,20220505,   16,   50
  240,20220505,   17,   40
  240,20220505,   18,   40
  240,20220505,   19,   40
  240,20220505,   20,   30
  240,20220505,   21,   30
  240,20220505,   22,   30
  240,20220505,   23,   20
  240,20220505,   24,   20
  240,20220506,    1,   10
  240,20220506,    2,   10
  240,20220506,    3,   20
  240,20220506,    4,   20
  240,20220506,    5,   20
  240,20220506,    6,   20
  240,20220506,    7,   20
  240,20220506,    8,   20
  240,20220506,    9,   20
  240,20220506,   10,   30
  240,20220506,   11,   30
  240,20220506,   12,   40
  240,20220506,   13,   50
  240,20220506,   14,   60
  240,20220506,   15,   50
  240,20220506,   16,   60
  240,20220506,   17,   60
  240,20220506,   18,   40
  240,20220506,   19,   30
  240,20220506,   20,   20
  240,20220506,   21,   10
  240,20220506,   22,   10
  240,20220506,   23,   20
  240,20220506,   24,   20
  240,20220507,    1,   30
  240,20220507,    2,   30
  240,20220507,    3,   30
  240,20220507,    4,   30
  240,20220507,    5,   20
  240,20220507,    6,   10
  240,20220507,    7,   30
  240,20220507,    8,   20
  240,20220507,    9,   20
  240,20220507,   10,   30
  240,20220507,   11,   40
  240,20220507,   12,   40
  240,20220507,   13,   50
  240,20220507,   14,   50
  240,20220507,   15,   50
  240,20220507,   16,   50
  240,20220507,   17,   60
  240,20220507,   18,   60
  240,20220507,   19,   60
  240,20220507,   20,   50
  240,20220507,   21,   50
  240,20220507,   22,   60
  240,20220507,   23,   50
  240,20220507,   24,   60
  240,20220508,    1,   50
  240,20220508,    2,   40
  240,20220508,    3,   40
  240,20220508,    4,   30
  240,20220508,    5,   30
  240,20220508,    6,   40
  240,20220508,    7,   50
  240,20220508,    8,   50
  240,20220508,    9,   50
  240,20220508,   10,   50
  240,20220508,   11,   50
  240,20220508,   12,   50
  240,20220508,   13,   50
  240,20220508,   14,   40
  240,20220508,   15,   40
  240,20220508,   16,   40
  240,20220508,   17,   40
  240,20220508,   18,   50
  240,20220508,   19,   50
  240,20220508,   20,   50
  240,20220508,   21,   40
  240,20220508,   22,   30
  240,20220508,   23,   30
  240,20220508,   24,   30
  240,20220509,    1,   30
  240,20220509,    2,   20
  240,20220509,    3,   20
  240,20220509,    4,   20
  240,20220509,    5,   20
  240,20220509,    6,   20
  240,20220509,    7,   20
  240,20220509,    8,   10
  240,20220509,    9,   20
  240,20220509,   10,   20
  240,20220509,   11,   20
  240,20220509,   12,   30
  240,20220509,   13,   30
  240,20220509,   14,   30
  240,20220509,   15,   40
  240,20220509,   16,   30
  240,20220509,   17,   10
  240,20220509,   18,   10
  240,20220509,   19,   10
  240,20220509,   20,   10
  240,20220509,   21,   10
  240,20220509,   22,   10
  240,20220509,   23,   20
  240,20220509,   24,   20
  240,20220510,    1,   30
  240,20220510,    2,   30
  240,20220510,    3,   30
  240,20220510,    4,   30
  240,20220510,    5,   40
  240,20220510,    6,   50
  240,20220510,    7,   60
  240,20220510,    8,   60
  240,20220510,    9,   70
  240,20220510,   10,   90
  240,20220510,   11,  100
  240,20220510,   12,  110
  240,20220510,   13,   90
  240,20220510,   14,  100
  240,20220510,   15,   90
  240,20220510,   16,   80
  240,20220510,   17,   80
  240,20220510,   18,   80
  240,20220510,   19,   70
  240,20220510,   20,   60
  240,20220510,   21,   50
  240,20220510,   22,   50
  240,20220510,   23,   40
  240,20220510,   24,   30
  240,20220511,    1,   40
  240,20220511,    2,   50
  240,20220511,    3,   50
  240,20220511,    4,   50
  240,20220511,    5,   50
  240,20220511,    6,   50
  240,20220511,    7,   70
  240,20220511,    8,   80
  240,20220511,    9,   80
  240,20220511,   10,   80
  240,20220511,   11,   80
  240,20220511,   12,   90
  240,20220511,   13,  100
  240,20220511,   14,   90
  240,20220511,   15,  100
  240,20220511,   16,   90
  240,20220511,   17,   70
  240,20220511,   18,  100
  240,20220511,   19,  120
  240,20220511,   20,  100
  240,20220511,   21,  100
  240,20220511,   22,   80
  240,20220511,   23,   60
  240,20220511,   24,   50
  240,20220512,    1,   40
  240,20220512,    2,   40
  240,20220512,    3,   40
  240,20220512,    4,   20
  240,20220512,    5,   30
  240,20220512,    6,   40
  240,20220512,    7,   40
  240,20220512,    8,   40
  240,20220512,    9,   50
  240,20220512,   10,   50
  240,20220512,   11,   70
  240,20220512,   12,   80
  240,20220512,   13,   80
  240,20220512,   14,   90
  240,20220512,   15,   90
  240,20220512,   16,   80
  240,20220512,   17,   80
  240,20220512,   18,   70
  240,20220512,   19,   70
  240,20220512,   20,   60
  240,20220512,   21,   60
  240,20220512,   22,   60
  240,20220512,   23,   50
  240,20220512,   24,   70
  240,20220513,    1,   70
  240,20220513,    2,   70
  240,20220513,    3,   70
  240,20220513,    4,   70
  240,20220513,    5,   70
  240,20220513,    6,   80
  240,20220513,    7,   80
  240,20220513,    8,   90
  240,20220513,    9,   80
  240,20220513,   10,   90
  240,20220513,   11,   80
  240,20220513,   12,   90
  240,20220513,   13,   90
  240,20220513,   14,   90
  240,20220513,   15,   90
  240,20220513,   16,   90
