# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 330         4.122       51.992      11.90       Hoek van Holland
# 356         5.146       51.859      0.70        Herwijnen   
# 377         5.763       51.198      30.00       Ell         
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
# STN,YYYYMMDD,   HH,   FH
  330,20230330,   17,  120
  330,20230330,   18,  120
  330,20230330,   19,  110
  330,20230330,   20,  110
  330,20230330,   21,  100
  330,20230330,   22,   90
  330,20230330,   23,   70
  330,20230330,   24,   60
  330,20230331,    1,   70
  330,20230331,    2,   90
  330,20230331,    3,   90
  330,20230331,    4,  100
  330,20230331,    5,  100
  330,20230331,    6,  100
  330,20230331,    7,   90
  330,20230331,    8,  100
  330,20230331,    9,   90
  330,20230331,   10,  100
  330,20230331,   11,  110
  330,20230331,   12,  110
  330,20230331,   13,  100
  330,20230331,   14,  110
  330,20230331,   15,  100
  330,20230331,   16,  100
  330,20230331,   17,  120
  330,20230331,   18,  120
  330,20230331,   19,  110
  330,20230331,   20,  100
  330,20230331,   21,  100
  330,20230331,   22,   70
  330,20230331,   23,   80
  330,20230331,   24,  100
  330,20230401,    1,  100
  330,20230401,    2,  100
  330,20230401,    3,  100
  330,20230401,    4,  100
  330,20230401,    5,   90
  330,20230401,    6,   90
  330,20230401,    7,   90
  330,20230401,    8,   90
  330,20230401,    9,   90
  330,20230401,   10,   90
  330,20230401,   11,   90
  330,20230401,   12,   80
  330,20230401,   13,   80
  330,20230401,   14,   80
  330,20230401,   15,   80
  330,20230401,   16,  100
  330,20230401,   17,  110
  330,20230401,   18,  100
  330,20230401,   19,  100
  330,20230401,   20,  100
  330,20230401,   21,  100
  330,20230401,   22,  110
  330,20230401,   23,  100
  330,20230401,   24,  110
  330,20230402,    1,  100
  330,20230402,    2,  110
  330,20230402,    3,  100
  330,20230402,    4,  100
  330,20230402,    5,  100
  330,20230402,    6,   90
  330,20230402,    7,  100
  330,20230402,    8,  100
  330,20230402,    9,   90
  330,20230402,   10,   80
  330,20230402,   11,   80
  330,20230402,   12,   80
  330,20230402,   13,   90
  330,20230402,   14,   90
  330,20230402,   15,   90
  330,20230402,   16,   90
  330,20230402,   17,   70
  330,20230402,   18,   70
  330,20230402,   19,   70
  330,20230402,   20,   70
  330,20230402,   21,  100
  330,20230402,   22,   80
  330,20230402,   23,   70
  330,20230402,   24,   50
  330,20230403,    1,   50
  330,20230403,    2,   60
  330,20230403,    3,   50
  330,20230403,    4,   50
  330,20230403,    5,   50
  330,20230403,    6,   50
  330,20230403,    7,   60
  330,20230403,    8,   60
  330,20230403,    9,   70
  330,20230403,   10,   80
  330,20230403,   11,   80
  330,20230403,   12,   80
  330,20230403,   13,   80
  330,20230403,   14,   80
  330,20230403,   15,   70
  330,20230403,   16,   60
  330,20230403,   17,   70
  330,20230403,   18,   70
  330,20230403,   19,   70
  330,20230403,   20,   60
  330,20230403,   21,   50
  330,20230403,   22,   40
  330,20230403,   23,   30
  330,20230403,   24,   40
  330,20230404,    1,   40
  330,20230404,    2,   30
  330,20230404,    3,   40
  330,20230404,    4,   30
  330,20230404,    5,   40
  330,20230404,    6,   30
  330,20230404,    7,   30
  330,20230404,    8,   30
  330,20230404,    9,   20
  330,20230404,   10,   40
  330,20230404,   11,   40
  330,20230404,   12,   30
  330,20230404,   13,   40
  330,20230404,   14,   40
  330,20230404,   15,   50
  330,20230404,   16,   60
  330,20230404,   17,   60
  330,20230404,   18,   70
  330,20230404,   19,   90
  330,20230404,   20,   90
  330,20230404,   21,   50
  330,20230404,   22,   20
  330,20230404,   23,   20
  330,20230404,   24,   10
  330,20230405,    1,   10
  330,20230405,    2,   10
  330,20230405,    3,   30
  330,20230405,    4,   30
  330,20230405,    5,   30
  330,20230405,    6,   20
  330,20230405,    7,   20
  330,20230405,    8,   20
  330,20230405,    9,   10
  330,20230405,   10,   10
  330,20230405,   11,   20
  330,20230405,   12,   30
  330,20230405,   13,   30
  330,20230405,   14,   30
  330,20230405,   15,   30
  330,20230405,   16,   30
  330,20230405,   17,   30
  330,20230405,   18,   20
  330,20230405,   19,   10
  330,20230405,   20,   20
  330,20230405,   21,   20
  330,20230405,   22,   40
  330,20230405,   23,   30
  330,20230405,   24,   40
  330,20230406,    1,   60
  330,20230406,    2,   50
  330,20230406,    3,   50
  330,20230406,    4,   50
  330,20230406,    5,   40
  330,20230406,    6,   40
  330,20230406,    7,   60
  330,20230406,    8,   80
  330,20230406,    9,  100
  330,20230406,   10,   90
  330,20230406,   11,  100
  330,20230406,   12,  100
  330,20230406,   13,   90
  330,20230406,   14,   80
  330,20230406,   15,   70
  330,20230406,   16,   60
  330,20230406,   17,   50
  330,20230406,   18,   50
  330,20230406,   19,   50
  330,20230406,   20,   50
  330,20230406,   21,   50
  330,20230406,   22,   50
  330,20230406,   23,   50
  330,20230406,   24,   60
  330,20230407,    1,   60
  330,20230407,    2,   70
  330,20230407,    3,   70
  330,20230407,    4,   70
  330,20230407,    5,   70
  330,20230407,    6,   70
  330,20230407,    7,   70
  330,20230407,    8,   70
  330,20230407,    9,   80
  330,20230407,   10,   80
  330,20230407,   11,   80
  330,20230407,   12,   70
  330,20230407,   13,   70
  330,20230407,   14,   80
  330,20230407,   15,   70
  330,20230407,   16,   70
  330,20230407,   17,   70
  330,20230407,   18,   60
  330,20230407,   19,   60
  330,20230407,   20,   60
  330,20230407,   21,   60
  330,20230407,   22,   50
  330,20230407,   23,   50
  330,20230407,   24,   50
  330,20230408,    1,   40
  330,20230408,    2,   40
  330,20230408,    3,   20
  330,20230408,    4,   10
  330,20230408,    5,   20
  330,20230408,    6,   30
  330,20230408,    7,   30
  330,20230408,    8,   40
  330,20230408,    9,   40
  330,20230408,   10,   30
  330,20230408,   11,   30
  330,20230408,   12,   30
  330,20230408,   13,   40
  330,20230408,   14,   40
  330,20230408,   15,   40
  330,20230408,   16,   70
  330,20230408,   17,   70
  330,20230408,   18,   60
  330,20230408,   19,   50
  330,20230408,   20,   50
  330,20230408,   21,   50
  330,20230408,   22,   50
  330,20230408,   23,   50
  330,20230408,   24,   20
  330,20230409,    1,   30
  330,20230409,    2,   40
  330,20230409,    3,   30
  330,20230409,    4,   30
  330,20230409,    5,   30
  330,20230409,    6,   30
  330,20230409,    7,   20
  330,20230409,    8,   20
  330,20230409,    9,   30
  330,20230409,   10,   40
  330,20230409,   11,   40
  330,20230409,   12,   30
  330,20230409,   13,   20
  330,20230409,   14,   10
  330,20230409,   15,   40
  330,20230409,   16,   40
  330,20230409,   17,   30
  330,20230409,   18,   40
  330,20230409,   19,   30
  330,20230409,   20,   30
  330,20230409,   21,   10
  330,20230409,   22,   50
  330,20230409,   23,   60
  330,20230409,   24,   70
  330,20230410,    1,   70
  330,20230410,    2,   60
  330,20230410,    3,   60
  330,20230410,    4,   70
  330,20230410,    5,   80
  330,20230410,    6,   80
  330,20230410,    7,   80
  330,20230410,    8,   80
  330,20230410,    9,   80
  330,20230410,   10,   90
  330,20230410,   11,  100
  330,20230410,   12,  110
  330,20230410,   13,  100
  330,20230410,   14,  110
  330,20230410,   15,  110
  330,20230410,   16,  110
  330,20230410,   17,  100
  330,20230410,   18,  100
  330,20230410,   19,  100
  330,20230410,   20,  110
  330,20230410,   21,  110
  330,20230410,   22,  100
  330,20230410,   23,   90
  330,20230410,   24,   90
  330,20230411,    1,   90
  330,20230411,    2,  110
  330,20230411,    3,  110
  330,20230411,    4,  130
  330,20230411,    5,  110
  330,20230411,    6,  110
  330,20230411,    7,  110
  330,20230411,    8,  120
  330,20230411,    9,  110
  330,20230411,   10,  110
  330,20230411,   11,  100
  330,20230411,   12,   90
  330,20230411,   13,   80
  330,20230411,   14,   80
  330,20230411,   15,   70
  330,20230411,   16,   70
  330,20230411,   17,   70
  330,20230411,   18,   70
  330,20230411,   19,   60
  330,20230411,   20,   80
  330,20230411,   21,   90
  330,20230411,   22,  100
  330,20230411,   23,  110
  330,20230411,   24,  120
  330,20230412,    1,  120
  330,20230412,    2,  130
  330,20230412,    3,  130
  330,20230412,    4,   90
  330,20230412,    5,   80
  330,20230412,    6,   60
  330,20230412,    7,   60
  330,20230412,    8,   60
  330,20230412,    9,   50
  330,20230412,   10,   70
  330,20230412,   11,   80
  330,20230412,   12,   80
  330,20230412,   13,   90
  330,20230412,   14,  100
  330,20230412,   15,  110
  330,20230412,   16,  120
  330,20230412,   17,  100
  330,20230412,   18,  110
  330,20230412,   19,  110
  330,20230412,   20,  100
  330,20230412,   21,  120
  330,20230412,   22,  140
  330,20230412,   23,  140
  330,20230412,   24,  100
  330,20230413,    1,   70
  330,20230413,    2,   90
  330,20230413,    3,  100
  330,20230413,    4,  110
  330,20230413,    5,  110
  330,20230413,    6,  130
  330,20230413,    7,  140
  330,20230413,    8,  140
  330,20230413,    9,  130
  330,20230413,   10,  120
  330,20230413,   11,  120
  330,20230413,   12,  100
  330,20230413,   13,  100
  330,20230413,   14,  100
  330,20230413,   15,  100
  330,20230413,   16,  100
  330,20230413,   17,   90
  330,20230413,   18,   90
  330,20230413,   19,   70
  330,20230413,   20,   70
  330,20230413,   21,   70
  330,20230413,   22,   60
  330,20230413,   23,   70
  330,20230413,   24,   60
  330,20230414,    1,   60
  330,20230414,    2,   60
  330,20230414,    3,   60
  330,20230414,    4,   60
  330,20230414,    5,   60
  330,20230414,    6,   60
  330,20230414,    7,   50
  330,20230414,    8,   50
  330,20230414,    9,   60
  330,20230414,   10,   80
  330,20230414,   11,   80
  330,20230414,   12,   70
  330,20230414,   13,   60
  330,20230414,   14,   60
  330,20230414,   15,   50
  330,20230414,   16,   60
  330,20230414,   17,   50
  330,20230414,   18,   10
  330,20230414,   19,   20
  330,20230414,   20,   40
  330,20230414,   21,   40
  330,20230414,   22,   40
  330,20230414,   23,   30
  330,20230414,   24,   30
  330,20230415,    1,   50
  330,20230415,    2,   60
  330,20230415,    3,   60
  330,20230415,    4,   50
  330,20230415,    5,   40
  330,20230415,    6,   30
  330,20230415,    7,   50
  330,20230415,    8,   50
  330,20230415,    9,   50
  330,20230415,   10,   70
  330,20230415,   11,   80
  330,20230415,   12,  100
  330,20230415,   13,  110
  330,20230415,   14,  100
  330,20230415,   15,  110
  330,20230415,   16,  110
  330,20230415,   17,  110
  330,20230415,   18,  110
  330,20230415,   19,  110
  330,20230415,   20,  110
  330,20230415,   21,  110
  330,20230415,   22,  110
  330,20230415,   23,  110
  330,20230415,   24,  100
  330,20230416,    1,  100
  330,20230416,    2,  100
  330,20230416,    3,   90
  330,20230416,    4,   90
  330,20230416,    5,  100
  330,20230416,    6,  100
  330,20230416,    7,   90
  330,20230416,    8,   90
  330,20230416,    9,   90
  330,20230416,   10,   80
  330,20230416,   11,   80
  330,20230416,   12,   70
  330,20230416,   13,   60
  330,20230416,   14,   60
  330,20230416,   15,   60
  330,20230416,   16,   60
  330,20230416,   17,   50
  330,20230416,   18,   60
  330,20230416,   19,   60
  330,20230416,   20,   60
  330,20230416,   21,   50
  330,20230416,   22,   50
  330,20230416,   23,   50
  330,20230416,   24,   60
  330,20230417,    1,   60
  330,20230417,    2,   60
  330,20230417,    3,   50
  330,20230417,    4,   50
  330,20230417,    5,   50
  330,20230417,    6,   50
  330,20230417,    7,   50
  330,20230417,    8,   50
  330,20230417,    9,   50
  330,20230417,   10,   50
  330,20230417,   11,   70
  330,20230417,   12,   70
  330,20230417,   13,   70
  330,20230417,   14,   90
  330,20230417,   15,   90
  330,20230417,   16,  100
  330,20230417,   17,   90
  330,20230417,   18,  100
  330,20230417,   19,  100
  330,20230417,   20,  100
  330,20230417,   21,   90
  330,20230417,   22,   90
  330,20230417,   23,   90
  330,20230417,   24,   80
  330,20230418,    1,   80
  330,20230418,    2,   60
  330,20230418,    3,   70
  330,20230418,    4,   80
  330,20230418,    5,   70
  330,20230418,    6,   70
  330,20230418,    7,   70
  330,20230418,    8,   80
  330,20230418,    9,   90
  330,20230418,   10,   90
  330,20230418,   11,   90
  330,20230418,   12,   90
  330,20230418,   13,   80
  330,20230418,   14,   90
  330,20230418,   15,   80
  330,20230418,   16,   80
  330,20230418,   17,   80
  330,20230418,   18,   70
  330,20230418,   19,   60
  330,20230418,   20,   40
  330,20230418,   21,   30
  330,20230418,   22,   70
  330,20230418,   23,   70
  330,20230418,   24,   60
  330,20230419,    1,   60
  330,20230419,    2,   50
  330,20230419,    3,   50
  330,20230419,    4,   60
  330,20230419,    5,   60
  330,20230419,    6,   60
  330,20230419,    7,   80
  330,20230419,    8,   90
  330,20230419,    9,   90
  330,20230419,   10,   90
  330,20230419,   11,   90
  330,20230419,   12,  100
  330,20230419,   13,  100
  330,20230419,   14,  100
  330,20230419,   15,  100
  330,20230419,   16,   90
  330,20230419,   17,  100
  330,20230419,   18,  110
  330,20230419,   19,  120
  330,20230419,   20,  110
  330,20230419,   21,  100
  330,20230419,   22,   90
  330,20230419,   23,   80
  330,20230419,   24,   70
  330,20230420,    1,   80
  330,20230420,    2,   70
  330,20230420,    3,   70
  330,20230420,    4,   90
  330,20230420,    5,  100
  330,20230420,    6,  120
  330,20230420,    7,  110
  330,20230420,    8,  100
  330,20230420,    9,   90
  330,20230420,   10,   90
  330,20230420,   11,   90
  330,20230420,   12,  100
  330,20230420,   13,   90
  330,20230420,   14,   90
  330,20230420,   15,  100
  330,20230420,   16,   90
  330,20230420,   17,   80
  330,20230420,   18,   80
  330,20230420,   19,   60
  330,20230420,   20,   50
  330,20230420,   21,   60
  330,20230420,   22,   60
  330,20230420,   23,   50
  330,20230420,   24,   60
  330,20230421,    1,   60
  330,20230421,    2,   50
  330,20230421,    3,   50
  330,20230421,    4,   50
  330,20230421,    5,   30
  330,20230421,    6,   50
  330,20230421,    7,   60
  330,20230421,    8,   60
  330,20230421,    9,   70
  330,20230421,   10,   60
  330,20230421,   11,   60
  330,20230421,   12,   50
  330,20230421,   13,   60
  330,20230421,   14,   60
  330,20230421,   15,   60
  330,20230421,   16,   60
  330,20230421,   17,   50
  330,20230421,   18,   40
  330,20230421,   19,   50
  330,20230421,   20,   60
  330,20230421,   21,   50
  330,20230421,   22,   40
  330,20230421,   23,   30
  330,20230421,   24,   40
  330,20230422,    1,   40
  330,20230422,    2,   40
  330,20230422,    3,   30
  330,20230422,    4,   30
  330,20230422,    5,   20
  330,20230422,    6,   20
  330,20230422,    7,   20
  330,20230422,    8,   20
  330,20230422,    9,    0
  330,20230422,   10,   20
  330,20230422,   11,   40
  330,20230422,   12,   30
  330,20230422,   13,   20
  330,20230422,   14,   30
  330,20230422,   15,   40
  330,20230422,   16,   20
  330,20230422,   17,   20
  330,20230422,   18,   30
  330,20230422,   19,   30
  330,20230422,   20,   30
  330,20230422,   21,   40
  330,20230422,   22,   50
  330,20230422,   23,   60
  330,20230422,   24,   70
  330,20230423,    1,   60
  330,20230423,    2,   70
  330,20230423,    3,   60
  330,20230423,    4,   50
  330,20230423,    5,   50
  330,20230423,    6,   60
  330,20230423,    7,   70
  330,20230423,    8,   60
  330,20230423,    9,   70
  330,20230423,   10,   80
  330,20230423,   11,   90
  330,20230423,   12,   90
  330,20230423,   13,   70
  330,20230423,   14,   70
  330,20230423,   15,   90
  330,20230423,   16,   70
  330,20230423,   17,   60
  330,20230423,   18,   50
  330,20230423,   19,   50
  330,20230423,   20,   50
  330,20230423,   21,   80
  330,20230423,   22,   90
  330,20230423,   23,   90
  330,20230423,   24,   80
  330,20230424,    1,   70
  330,20230424,    2,   70
  330,20230424,    3,   90
  330,20230424,    4,  140
  330,20230424,    5,  150
  330,20230424,    6,  140
  330,20230424,    7,  140
  330,20230424,    8,  130
  330,20230424,    9,  120
  330,20230424,   10,  110
  330,20230424,   11,  110
  330,20230424,   12,  100
  330,20230424,   13,  100
  330,20230424,   14,  100
  330,20230424,   15,  100
  330,20230424,   16,  110
  330,20230424,   17,  100
  330,20230424,   18,  100
  330,20230424,   19,  100
  330,20230424,   20,   90
  330,20230424,   21,   90
  330,20230424,   22,  110
  330,20230424,   23,  100
  330,20230424,   24,   90
  330,20230425,    1,   90
  330,20230425,    2,   90
  330,20230425,    3,   70
  330,20230425,    4,   80
  330,20230425,    5,   80
  330,20230425,    6,  100
  330,20230425,    7,   80
  330,20230425,    8,   90
  330,20230425,    9,   70
  330,20230425,   10,   80
  330,20230425,   11,   80
  330,20230425,   12,   80
  330,20230425,   13,   80
  330,20230425,   14,   80
  330,20230425,   15,   80
  330,20230425,   16,   70
  330,20230425,   17,   70
  330,20230425,   18,   60
  330,20230425,   19,   50
  330,20230425,   20,   60
  330,20230425,   21,   60
  330,20230425,   22,   60
  330,20230425,   23,   50
  330,20230425,   24,   50
  330,20230426,    1,   40
  330,20230426,    2,   30
  330,20230426,    3,   40
  330,20230426,    4,   40
  330,20230426,    5,   50
  330,20230426,    6,   40
  330,20230426,    7,   30
  330,20230426,    8,   30
  330,20230426,    9,   30
  330,20230426,   10,   30
  330,20230426,   11,   40
  330,20230426,   12,   40
  330,20230426,   13,   40
  330,20230426,   14,   50
  330,20230426,   15,   50
  330,20230426,   16,   50
  330,20230426,   17,   60
  330,20230426,   18,   50
  330,20230426,   19,   50
  330,20230426,   20,   40
  330,20230426,   21,   30
  330,20230426,   22,   30
  330,20230426,   23,   20
  330,20230426,   24,   20
  330,20230427,    1,   40
  330,20230427,    2,   50
  330,20230427,    3,   50
  330,20230427,    4,   40
  330,20230427,    5,   40
  330,20230427,    6,   40
  330,20230427,    7,   40
  330,20230427,    8,   50
  330,20230427,    9,   50
  330,20230427,   10,   50
  330,20230427,   11,   50
  330,20230427,   12,   50
  330,20230427,   13,   40
  330,20230427,   14,   50
  330,20230427,   15,   60
  330,20230427,   16,   70
  330,20230427,   17,   60
  330,20230427,   18,   60
  330,20230427,   19,   60
  330,20230427,   20,   50
  330,20230427,   21,   60
  330,20230427,   22,   70
  330,20230427,   23,   70
  330,20230427,   24,   70
  330,20230428,    1,   60
  330,20230428,    2,   60
  330,20230428,    3,   60
  330,20230428,    4,   60
  330,20230428,    5,   40
  330,20230428,    6,   60
  330,20230428,    7,   60
  330,20230428,    8,   60
  330,20230428,    9,   60
  330,20230428,   10,   70
  330,20230428,   11,   70
  330,20230428,   12,   70
  330,20230428,   13,   80
  330,20230428,   14,   70
  330,20230428,   15,   70
  330,20230428,   16,   70
  330,20230428,   17,   80
  330,20230428,   18,   70
  330,20230428,   19,   80
  330,20230428,   20,   90
  330,20230428,   21,   90
  330,20230428,   22,   90
  330,20230428,   23,   80
  330,20230428,   24,   80
  330,20230429,    1,   80
  330,20230429,    2,   70
  330,20230429,    3,   70
  330,20230429,    4,   70
  330,20230429,    5,   60
  330,20230429,    6,   70
  330,20230429,    7,   70
  330,20230429,    8,   60
  330,20230429,    9,   60
  330,20230429,   10,   60
  330,20230429,   11,   50
  330,20230429,   12,   60
  330,20230429,   13,   50
  330,20230429,   14,   60
  330,20230429,   15,   60
  330,20230429,   16,   50
  330,20230429,   17,   60
  330,20230429,   18,   80
  330,20230429,   19,   70
  330,20230429,   20,   70
  330,20230429,   21,   70
  330,20230429,   22,   40
  330,20230429,   23,   30
  330,20230429,   24,   20
  330,20230430,    1,   30
  330,20230430,    2,   30
  330,20230430,    3,   30
  330,20230430,    4,   40
  330,20230430,    5,   50
  330,20230430,    6,   50
  330,20230430,    7,   50
  330,20230430,    8,   30
  330,20230430,    9,   30
  330,20230430,   10,   30
  330,20230430,   11,   30
  330,20230430,   12,   20
  330,20230430,   13,   40
  330,20230430,   14,   50
  330,20230430,   15,   60
  330,20230430,   16,   60
  330,20230430,   17,   60
  330,20230430,   18,   60
  330,20230430,   19,   50
  330,20230430,   20,   40
  330,20230430,   21,   30
  330,20230430,   22,   30
  330,20230430,   23,   30
  330,20230430,   24,   40
  330,20230501,    1,   40
  330,20230501,    2,   30
  330,20230501,    3,   40
  330,20230501,    4,   20
  330,20230501,    5,   10
  330,20230501,    6,   20
  330,20230501,    7,   10
  330,20230501,    8,   10
  330,20230501,    9,   20
  330,20230501,   10,   20
  330,20230501,   11,   30
  330,20230501,   12,   30
  330,20230501,   13,   20
  330,20230501,   14,   40
  330,20230501,   15,   60
  330,20230501,   16,   50
  330,20230501,   17,   50
  330,20230501,   18,   50
  330,20230501,   19,   60
  330,20230501,   20,   60
  330,20230501,   21,   50
  330,20230501,   22,   40
  330,20230501,   23,   50
  330,20230501,   24,   60
  330,20230502,    1,   80
  330,20230502,    2,   80
  330,20230502,    3,   80
  330,20230502,    4,   80
  330,20230502,    5,   90
  330,20230502,    6,   90
  330,20230502,    7,   90
  330,20230502,    8,   90
  330,20230502,    9,   70
  330,20230502,   10,   60
  330,20230502,   11,   70
  330,20230502,   12,   60
  330,20230502,   13,   60
  330,20230502,   14,   60
  330,20230502,   15,   60
  330,20230502,   16,   70
  330,20230502,   17,   70
  330,20230502,   18,   70
  330,20230502,   19,   80
  330,20230502,   20,   80
  330,20230502,   21,   70
  330,20230502,   22,   50
  330,20230502,   23,   50
  330,20230502,   24,   50
  330,20230503,    1,   40
  330,20230503,    2,   40
  330,20230503,    3,   30
  330,20230503,    4,   30
  330,20230503,    5,   30
  330,20230503,    6,   40
  330,20230503,    7,   60
  330,20230503,    8,   60
  330,20230503,    9,   50
  330,20230503,   10,   40
  330,20230503,   11,   40
  330,20230503,   12,   40
  330,20230503,   13,   40
  330,20230503,   14,   70
  330,20230503,   15,   60
  330,20230503,   16,   60
  330,20230503,   17,   60
  330,20230503,   18,   70
  330,20230503,   19,   60
  330,20230503,   20,   60
  330,20230503,   21,   60
  330,20230503,   22,   60
  330,20230503,   23,   70
  330,20230503,   24,   70
  330,20230504,    1,   60
  330,20230504,    2,   50
  330,20230504,    3,   50
  330,20230504,    4,   50
  330,20230504,    5,   40
  330,20230504,    6,   50
  330,20230504,    7,   70
  330,20230504,    8,   60
  330,20230504,    9,   60
  330,20230504,   10,   60
  330,20230504,   11,   70
  330,20230504,   12,   70
  330,20230504,   13,   70
  330,20230504,   14,   80
  330,20230504,   15,   80
  330,20230504,   16,   90
  330,20230504,   17,   70
  330,20230504,   18,   50
  330,20230504,   19,   50
  330,20230504,   20,   50
  330,20230504,   21,   40
  330,20230504,   22,   60
  330,20230504,   23,   40
  330,20230504,   24,   70
  330,20230505,    1,   40
  330,20230505,    2,   40
  330,20230505,    3,   50
  330,20230505,    4,   50
  330,20230505,    5,   40
  330,20230505,    6,   40
  330,20230505,    7,   40
  330,20230505,    8,   40
  330,20230505,    9,   40
  330,20230505,   10,   40
  330,20230505,   11,   30
  330,20230505,   12,   30
  330,20230505,   13,   30
  330,20230505,   14,   30
  330,20230505,   15,   20
  330,20230505,   16,   20
  330,20230505,   17,   10
  330,20230505,   18,   10
  330,20230505,   19,   10
  330,20230505,   20,   20
  330,20230505,   21,   30
  330,20230505,   22,   40
  330,20230505,   23,   40
  330,20230505,   24,   30
  330,20230506,    1,   30
  330,20230506,    2,   30
  330,20230506,    3,   20
  330,20230506,    4,   20
  330,20230506,    5,   20
  330,20230506,    6,   20
  330,20230506,    7,   10
  330,20230506,    8,   20
  330,20230506,    9,   10
  330,20230506,   10,   10
  330,20230506,   11,   10
  330,20230506,   12,   20
  330,20230506,   13,   30
  330,20230506,   14,   30
  330,20230506,   15,   20
  330,20230506,   16,   20
  330,20230506,   17,   10
  330,20230506,   18,   30
  330,20230506,   19,   30
  330,20230506,   20,   50
  330,20230506,   21,   50
  330,20230506,   22,   20
  330,20230506,   23,   30
  330,20230506,   24,   40
  330,20230507,    1,   30
  330,20230507,    2,   30
  330,20230507,    3,   30
  330,20230507,    4,   30
  330,20230507,    5,   30
  330,20230507,    6,   30
  330,20230507,    7,   30
  330,20230507,    8,   40
  330,20230507,    9,   20
  330,20230507,   10,   20
  330,20230507,   11,   30
  330,20230507,   12,   40
  330,20230507,   13,   30
  330,20230507,   14,   30
  330,20230507,   15,   30
  330,20230507,   16,   30
  330,20230507,   17,   30
  330,20230507,   18,   30
  330,20230507,   19,   10
  330,20230507,   20,   20
  330,20230507,   21,   20
  330,20230507,   22,   20
  330,20230507,   23,   20
  330,20230507,   24,   20
  330,20230508,    1,   20
  330,20230508,    2,   20
  330,20230508,    3,   20
  330,20230508,    4,   20
  330,20230508,    5,   10
  330,20230508,    6,   20
  330,20230508,    7,   20
  330,20230508,    8,   40
  330,20230508,    9,   40
  330,20230508,   10,   40
  330,20230508,   11,   50
  330,20230508,   12,   50
  330,20230508,   13,   50
  330,20230508,   14,   30
  330,20230508,   15,   40
  330,20230508,   16,   30
  330,20230508,   17,   30
  330,20230508,   18,   30
  330,20230508,   19,   40
  330,20230508,   20,   30
  330,20230508,   21,   30
  330,20230508,   22,   30
  330,20230508,   23,   40
  330,20230508,   24,   60
  330,20230509,    1,   50
  330,20230509,    2,   50
  330,20230509,    3,   50
  330,20230509,    4,   60
  330,20230509,    5,   60
  330,20230509,    6,   70
  330,20230509,    7,   70
  330,20230509,    8,   70
  330,20230509,    9,   80
  330,20230509,   10,   70
  330,20230509,   11,   70
  330,20230509,   12,   70
  330,20230509,   13,   70
  330,20230509,   14,   60
  330,20230509,   15,   50
  330,20230509,   16,   50
  330,20230509,   17,   40
  330,20230509,   18,   30
  330,20230509,   19,   40
  330,20230509,   20,   30
  330,20230509,   21,   30
  330,20230509,   22,   30
  330,20230509,   23,   30
  330,20230509,   24,   30
  330,20230510,    1,   30
  330,20230510,    2,   40
  330,20230510,    3,   50
  330,20230510,    4,   50
  330,20230510,    5,   60
  330,20230510,    6,   60
  330,20230510,    7,   50
  330,20230510,    8,   30
  330,20230510,    9,   40
  330,20230510,   10,   50
  330,20230510,   11,   50
  330,20230510,   12,   50
  330,20230510,   13,   40
  330,20230510,   14,   40
  330,20230510,   15,   40
  330,20230510,   16,   30
  330,20230510,   17,   30
  330,20230510,   18,   20
  330,20230510,   19,   20
  330,20230510,   20,   20
  330,20230510,   21,   20
  330,20230510,   22,   10
  330,20230510,   23,   20
  330,20230510,   24,   20
  330,20230511,    1,   20
  330,20230511,    2,   30
  330,20230511,    3,   20
  330,20230511,    4,   20
  330,20230511,    5,   20
  330,20230511,    6,   20
  330,20230511,    7,   20
  330,20230511,    8,   20
  330,20230511,    9,   10
  330,20230511,   10,   20
  330,20230511,   11,   40
  330,20230511,   12,   40
  330,20230511,   13,   30
  330,20230511,   14,   40
  330,20230511,   15,   60
  330,20230511,   16,   60
  330,20230511,   17,   60
  330,20230511,   18,   50
  330,20230511,   19,   60
  330,20230511,   20,   60
  330,20230511,   21,   60
  330,20230511,   22,   70
  330,20230511,   23,   80
  330,20230511,   24,   80
  330,20230512,    1,   90
