validfrom_utc,volume_kwh,emission_kg,co2_factor_kg_per_kwh,co2_factor_g_per_kwh
2023-04-08 10:00:00+00:00,18308095,3308133,0.1806923658632971,180.69236586329708
2023-04-08 11:00:00+00:00,18770515,3001697,0.15991553774630052,159.91553774630052
2023-04-08 12:00:00+00:00,18704315,3201267,0.1711512557396515,171.1512557396515
2023-04-08 13:00:00+00:00,17793267,3398291,0.1909874673380667,190.98746733806672
2023-04-08 14:00:00+00:00,15889248,3428497,0.21577465465955342,215.77465465955342
2023-04-08 15:00:00+00:00,15036640,3669192,0.2440167484225199,244.01674842251992
2023-04-08 16:00:00+00:00,14422281,4466142,0.3096696008072509,309.6696008072509
2023-04-08 17:00:00+00:00,12926369,4794541,0.3709116612716224,370.9116612716224
2023-04-08 18:00:00+00:00,11848938,4787212,0.40402034342655857,404.02034342655855
2023-04-08 19:00:00+00:00,11665290,4772741,0.4091403642772704,409.1403642772704
2023-04-08 20:00:00+00:00,11566386,4747711,0.4104748881802838,410.4748881802838
2023-04-08 21:00:00+00:00,11302808,4650359,0.41143395517290926,411.43395517290924
2023-04-08 22:00:00+00:00,10368032,4288027,0.4135815745939056,413.5815745939056
2023-04-08 23:00:00+00:00,8891616,3699042,0.41601459172325933,416.01459172325934
2023-04-09 00:00:00+00:00,8239256,3463131,0.4203208396486285,420.32083964862846
2023-04-09 01:00:00+00:00,8137875,3393402,0.41698871019768674,416.9887101976867
2023-04-09 02:00:00+00:00,8171490,3384812,0.4142221308476178,414.2221308476178
2023-04-09 03:00:00+00:00,8206879,3458588,0.42142548951921915,421.4254895192191
2023-04-09 04:00:00+00:00,8394703,3546758,0.422499521424403,422.499521424403
2023-04-09 05:00:00+00:00,8878719,3706893,0.41750313305331543,417.5031330533154
2023-04-09 06:00:00+00:00,9406333,3534074,0.37571219305121345,375.71219305121343
2023-04-09 07:00:00+00:00,10154939,3041341,0.29949377342394673,299.4937734239467
2023-04-09 08:00:00+00:00,11765423,2586459,0.21983561492009254,219.83561492009255
2023-04-09 09:00:00+00:00,13526744,2265426,0.16747755409579718,167.4775540957972
2023-04-09 10:00:00+00:00,15436976,2068832,0.13401795792129237,134.01795792129238
2023-04-09 11:00:00+00:00,16151043,1946573,0.1205230522883259,120.5230522883259
2023-04-09 12:00:00+00:00,15996297,1902015,0.1189034562186486,118.9034562186486
2023-04-09 13:00:00+00:00,15387384,1941363,0.12616589018640206,126.16589018640207
2023-04-09 14:00:00+00:00,14144330,2012932,0.1423137045020867,142.3137045020867
2023-04-09 15:00:00+00:00,12803057,2136020,0.16683671719965004,166.83671719965005
2023-04-09 16:00:00+00:00,12133634,2834155,0.2335784151722394,233.5784151722394
2023-04-09 17:00:00+00:00,9993656,3333780,0.33358962926080304,333.58962926080306
2023-04-09 18:00:00+00:00,8307880,3423115,0.41203231149222186,412.0323114922219
2023-04-09 19:00:00+00:00,8165219,3366402,0.4122855737243545,412.2855737243545
2023-04-09 20:00:00+00:00,8047847,3178601,0.3949629012579389,394.96290125793894
2023-04-09 21:00:00+00:00,7659062,2827458,0.36916504919270793,369.16504919270795
2023-04-09 22:00:00+00:00,7114939,2398829,0.3371538392669284,337.1538392669284
2023-04-09 23:00:00+00:00,6718357,1996800,0.29721552456947437,297.2155245694744
2023-04-10 00:00:00+00:00,6975618,1979093,0.28371579407014547,283.7157940701455
2023-04-10 01:00:00+00:00,7143457,2004087,0.2805486195269321,280.5486195269321
2023-04-10 02:00:00+00:00,7432615,2083214,0.28028008984724756,280.28008984724755
2023-04-10 03:00:00+00:00,7791073,2132051,0.2736530642184972,273.6530642184972
2023-04-10 04:00:00+00:00,8201556,2178181,0.2655814335718734,265.5814335718734
2023-04-10 05:00:00+00:00,8513493,2175931,0.25558616187268846,255.58616187268845
2023-04-10 06:00:00+00:00,10154045,2179606,0.2146539630265574,214.6539630265574
2023-04-10 07:00:00+00:00,12635036,2169402,0.171697334301224,171.697334301224
2023-04-10 08:00:00+00:00,15419101,2048786,0.13287324598236952,132.87324598236953
2023-04-10 09:00:00+00:00,16456311,2054666,0.1248558075986775,124.8558075986775
2023-04-10 10:00:00+00:00,17382589,1987001,0.11430984187683434,114.30984187683434
2023-04-10 11:00:00+00:00,18298889,1893408,0.10347119980890643,103.47119980890643
2023-04-10 12:00:00+00:00,16908811,1996601,0.11808050844024455,118.08050844024454
2023-04-10 13:00:00+00:00,15311758,2117769,0.13830998373929368,138.30998373929367
2023-04-10 14:00:00+00:00,14199597,2192547,0.1544091004836264,154.40910048362642
2023-04-10 15:00:00+00:00,13623765,2285169,0.16773402946982718,167.7340294698272
2023-04-10 16:00:00+00:00,13146469,2268772,0.1725765298651676,172.5765298651676
2023-04-10 17:00:00+00:00,12932934,2332396,0.18034546530586176,180.34546530586175
2023-04-10 18:00:00+00:00,12291542,2314359,0.18828874359295197,188.28874359295196
2023-04-10 19:00:00+00:00,11790523,2277528,0.19316598593633208,193.16598593633208
2023-04-10 20:00:00+00:00,11765064,2187119,0.18589945622055265,185.89945622055265
2023-04-10 21:00:00+00:00,11442685,2071913,0.1810687788748882,181.0687788748882
2023-04-10 22:00:00+00:00,11173432,1936630,0.17332454343481932,173.3245434348193
2023-04-10 23:00:00+00:00,10560248,1951126,0.18476138060394037,184.76138060394038
2023-04-11 00:00:00+00:00,10206218,1893920,0.18556530930458276,185.56530930458277
2023-04-11 01:00:00+00:00,9970919,1873003,0.18784657662949625,187.84657662949624
2023-04-11 02:00:00+00:00,10478643,1899870,0.18130878206271556,181.30878206271555
2023-04-11 03:00:00+00:00,11141490,1923063,0.17260375407598086,172.60375407598085
2023-04-11 04:00:00+00:00,11961730,2257561,0.1887319810763159,188.7319810763159
2023-04-11 05:00:00+00:00,12993869,2717350,0.20912554990357377,209.12554990357376
2023-04-11 06:00:00+00:00,14891445,2797608,0.1878667919735123,187.8667919735123
2023-04-11 07:00:00+00:00,16945276,2392406,0.14118424509580133,141.18424509580132
2023-04-11 08:00:00+00:00,18955128,2094583,0.1105021817842644,110.5021817842644
2023-04-11 09:00:00+00:00,20269483,1982308,0.0977976596640378,97.79765966403781
2023-04-11 10:00:00+00:00,21103655,1815411,0.08602353478579895,86.02353478579896
2023-04-11 11:00:00+00:00,22950020,1857782,0.08094903620999024,80.94903620999024
2023-04-11 12:00:00+00:00,23147606,1856186,0.08018911329318462,80.18911329318462
2023-04-11 13:00:00+00:00,22277927,1869428,0.08391391173873583,83.91391173873583
2023-04-11 14:00:00+00:00,21219079,1921716,0.09056547647520423,90.56547647520424
2023-04-11 15:00:00+00:00,19442492,2382832,0.12255795193332213,122.55795193332213
2023-04-11 16:00:00+00:00,16841838,3130772,0.18589253738220257,185.89253738220256
2023-04-11 17:00:00+00:00,14347610,3888600,0.2710277182053318,271.0277182053318
2023-04-11 18:00:00+00:00,12095075,4029711,0.33316957521966584,333.16957521966583
2023-04-11 19:00:00+00:00,11500361,3958808,0.3442333679786226,344.2333679786226
2023-04-11 20:00:00+00:00,12063885,3970694,0.32913891337657813,329.13891337657816
2023-04-11 21:00:00+00:00,11995821,3623363,0.3020521063126901,302.05210631269006
