validfrom_utc,volume_kwh,emission_kg,co2_factor_kg_per_kwh,co2_factor_g_per_kwh
2025-04-28 11:00:00+00:00,19490830,717355,0.036804743564024724,36.804743564024726
2025-04-28 12:00:00+00:00,19446257,761334,0.03915067048635632,39.15067048635632
2025-04-28 13:00:00+00:00,18343184,756478,0.041240277587576944,41.24027758757694
2025-04-28 14:00:00+00:00,17833756,822131,0.046099711132080085,46.09971113208008
2025-04-28 15:00:00+00:00,15913231,1569033,0.09859927251731594,98.59927251731594
2025-04-28 16:00:00+00:00,15065106,2927295,0.1943096185317249,194.3096185317249
2025-04-28 17:00:00+00:00,12685513,3312437,0.26111967249570434,261.1196724957043
2025-04-28 18:00:00+00:00,10479604,3488282,0.33286391356009254,332.86391356009256
2025-04-28 19:00:00+00:00,9234797,3408981,0.369145201567506,369.14520156750604
2025-04-28 20:00:00+00:00,8817801,3305048,0.3748154443494472,374.8154443494472
2025-04-28 21:00:00+00:00,8600627,3207499,0.3729378102317424,372.9378102317424
2025-04-28 22:00:00+00:00,8223247,3082090,0.3748020702771059,374.8020702771059
2025-04-28 23:00:00+00:00,7400776,2785904,0.3764340388089033,376.4340388089033
2025-04-29 00:00:00+00:00,7299204,2764338,0.37871773415292953,378.71773415292955
2025-04-29 01:00:00+00:00,7387853,2792209,0.3779459336833042,377.9459336833042
2025-04-29 02:00:00+00:00,7493842,2812364,0.37529000477992464,375.29000477992463
2025-04-29 03:00:00+00:00,7666155,2874320,0.37493632727227666,374.9363272722767
2025-04-29 04:00:00+00:00,8775750,3246786,0.3699724809845312,369.9724809845312
2025-04-29 05:00:00+00:00,10560719,3260480,0.30873655477434825,308.73655477434824
2025-04-29 06:00:00+00:00,13169335,2931139,0.22257304563973807,222.57304563973807
2025-04-29 07:00:00+00:00,14160930,1645827,0.116223087043012,116.223087043012
2025-04-29 08:00:00+00:00,16162937,966337,0.05978721565269975,59.78721565269975
2025-04-29 09:00:00+00:00,16986301,811913,0.047798105073023255,47.79810507302325
2025-04-29 10:00:00+00:00,18880087,808084,0.042800862093485055,42.80086209348506
2025-04-29 11:00:00+00:00,19720956,796422,0.04038455336546565,40.38455336546565
2025-04-29 12:00:00+00:00,19647528,795930,0.04051043978662354,40.510439786623536
2025-04-29 13:00:00+00:00,18843648,822325,0.043639373862216065,43.63937386221606
2025-04-29 14:00:00+00:00,18541277,842344,0.04543074352429986,45.430743524299864
2025-04-29 15:00:00+00:00,16867484,1353091,0.08021889927389289,80.21889927389289
2025-04-29 16:00:00+00:00,16836194,2855683,0.16961571005893614,169.61571005893614
2025-04-29 17:00:00+00:00,14239946,3184630,0.22364059526630228,223.64059526630228
2025-04-29 18:00:00+00:00,11597091,3221965,0.2778252753211991,277.8252753211991
2025-04-29 19:00:00+00:00,10709718,3202867,0.29906174933831126,299.06174933831124
2025-04-29 20:00:00+00:00,10480314,3059730,0.291950222102124,291.95022210212403
2025-04-29 21:00:00+00:00,10225670,3014694,0.2948162809869671,294.8162809869671
2025-04-29 22:00:00+00:00,9811078,2957389,0.3014336447024476,301.4336447024476
2025-04-29 23:00:00+00:00,9492253,2932694,0.30895657753749295,308.95657753749293
2025-04-30 00:00:00+00:00,9456663,2955422,0.31252271546527566,312.52271546527567
2025-04-30 01:00:00+00:00,8979801,2888069,0.3216183743938201,321.6183743938201
2025-04-30 02:00:00+00:00,8807478,2941113,0.33393361868176114,333.9336186817611
2025-04-30 03:00:00+00:00,8967507,3052401,0.34038456842018633,340.3845684201863
2025-04-30 04:00:00+00:00,9256536,3190013,0.3446227616896861,344.62276168968606
2025-04-30 05:00:00+00:00,10890000,3107814,0.2853823691460055,285.3823691460055
2025-04-30 06:00:00+00:00,13458621,2864526,0.2128394877900195,212.8394877900195
2025-04-30 07:00:00+00:00,13663060,1514241,0.11082736956435821,110.82736956435821
2025-04-30 08:00:00+00:00,15729020,877389,0.055781542651735454,55.78154265173546
2025-04-30 09:00:00+00:00,17170861,815755,0.04750810107891503,47.50810107891503
2025-04-30 10:00:00+00:00,18864655,827975,0.04389028052726117,43.89028052726117
2025-04-30 11:00:00+00:00,19679625,798552,0.04057760246955925,40.57760246955925
2025-04-30 12:00:00+00:00,19292812,810738,0.04202280103076731,42.02280103076731
2025-04-30 13:00:00+00:00,18583987,835752,0.04497161992203288,44.97161992203288
2025-04-30 14:00:00+00:00,18540664,864120,0.046606745044298306,46.60674504429831
2025-04-30 15:00:00+00:00,16430238,1255157,0.07639311128664113,76.39311128664113
2025-04-30 16:00:00+00:00,15718755,2423235,0.1541620185568132,154.1620185568132
2025-04-30 17:00:00+00:00,13328026,3002376,0.22526786787480757,225.26786787480756
2025-04-30 18:00:00+00:00,10774026,3089864,0.28678824424592997,286.78824424592995
2025-04-30 19:00:00+00:00,9665540,3152462,0.3261547725217629,326.1547725217629
2025-04-30 20:00:00+00:00,9324257,3051771,0.32729374576440784,327.29374576440784
2025-04-30 21:00:00+00:00,9048868,2978520,0.32915940424813356,329.15940424813357
2025-04-30 22:00:00+00:00,8327047,2742651,0.32936658097402355,329.3665809740235
2025-04-30 23:00:00+00:00,7640219,2544620,0.3330558980050179,333.05589800501787
2025-05-01 00:00:00+00:00,7324334,2455788,0.3352916456294866,335.2916456294866
2025-05-01 01:00:00+00:00,7183758,2472403,0.3441656859821837,344.16568598218373
2025-05-01 02:00:00+00:00,7020864,2448733,0.34877943797230654,348.77943797230654
2025-05-01 03:00:00+00:00,6965024,2388971,0.34299537230596766,342.99537230596763
2025-05-01 04:00:00+00:00,7135981,2372907,0.3325270905289686,332.52709052896864
2025-05-01 05:00:00+00:00,8471033,2094002,0.24719558995933555,247.19558995933554
2025-05-01 06:00:00+00:00,9642505,1222131,0.1267441396193209,126.7441396193209
2025-05-01 07:00:00+00:00,11403858,712673,0.06249402614448549,62.49402614448549
2025-05-01 08:00:00+00:00,14587676,680129,0.04662353345385516,46.62353345385516
2025-05-01 09:00:00+00:00,17073587,676585,0.039627583822895565,39.627583822895566
2025-05-01 10:00:00+00:00,18613221,629190,0.033803391685941944,33.803391685941946
2025-05-01 11:00:00+00:00,19228746,613974,0.0319300072922072,31.9300072922072
2025-05-01 12:00:00+00:00,18992157,601888,0.03169139766483607,31.69139766483607
2025-05-01 13:00:00+00:00,17751683,609780,0.034350545804586526,34.350545804586524
2025-05-01 14:00:00+00:00,15374624,637990,0.041496299356654186,41.496299356654184
2025-05-01 15:00:00+00:00,14034613,906415,0.06458425323163525,64.58425323163524
2025-05-01 16:00:00+00:00,12195615,1790001,0.14677414792119955,146.77414792119956
2025-05-01 17:00:00+00:00,10609692,2497392,0.2353877944807446,235.3877944807446
2025-05-01 18:00:00+00:00,8459829,2641916,0.31228952736515125,312.28952736515123
2025-05-01 19:00:00+00:00,7767220,2625247,0.3379905551793306,337.99055517933056
2025-05-01 20:00:00+00:00,7566453,2550781,0.33711714062057874,337.1171406205787
2025-05-01 21:00:00+00:00,7110664,2368591,0.33310405329235077,333.1040532923508
2025-05-01 22:00:00+00:00,5922305,1899040,0.3206589326284276,320.6589326284276
2025-05-01 23:00:00+00:00,5027041,1525828,0.3035240810647854,303.5240810647854
2025-05-02 00:00:00+00:00,4819112,1436885,0.29816385259358985,298.16385259358987
2025-05-02 01:00:00+00:00,4540562,1287082,0.2834631483944058,283.4631483944058
2025-05-02 02:00:00+00:00,4811584,1315060,0.27331124220215214,273.31124220215213
